date,X601398.CH.EQUITY,X1398.HK.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X3328.HK.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X600958.CH.EQUITY,X600837.CH.EQUITY,X600816.CH.EQUITY,X3056.TT.EQUITY,X601108.CH.EQUITY,X600919.CH.EQUITY,X600369.CH.EQUITY,X2905.TT.EQUITY,X3040.TT.EQUITY,X600061.CH.EQUITY,X600848.CH.EQUITY,X300059.CH.EQUITY,X3266.TT.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X601155.CH.EQUITY,X6005.TT.EQUITY,X001979.CH.EQUITY,X2852.TT.EQUITY,X2841.TT.EQUITY,X1463.TT.EQUITY,X2890.TT.EQUITY,X2838.TT.EQUITY,X17.HK.EQUITY,X2509.TT.EQUITY,X2891.TT.EQUITY,X2007.HK.EQUITY,X1997.HK.EQUITY,X2506.TT.EQUITY,X2816.TT.EQUITY,X2701.TT.EQUITY,X2849.TT.EQUITY,X1903.TT.EQUITY,X2880.TT.EQUITY,X2845.TT.EQUITY,X5876.TT.EQUITY,X600926.CH.EQUITY
20200117,0.0170245040540567,0.0269026198390814,0.0161894213817962,0.0195582731117635,0.0157229549262628,0.0116906158811326,0.0232173425708323,0.0219985794371142,0.018134034849692,0.0270713285169269,0.0111245305426993,0.0224858716976018,0.0202995146539216,0.00983743071816826,0.0296223872299823,0.025127353875597,0.0250328724658868,0.0153494326687087,0.0150218107115839,0.0230292782244578,0.0320593853814202,0.0154123296799316,0,0.0149848348045989,0.0220554135983309,0,0.0106213628443747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200120,0.0152676255776322,0.0217688306035854,0.0208177173890044,0.0179941289773458,0.0248809260982565,0.0226955762763658,0.0162664805512254,0.0220240653947266,0.0158789276607239,0.0255325130295056,0.0179221808583624,0.0297982781153819,0.0192864053900857,0.0107411131359718,0.0393019598005957,0.0169751197499318,0.0382029872839757,0.0144081116335193,0.0156490207786108,0.0210982325175958,0,0.0157912948537835,0,0.0151897725715146,0.0213659020190697,0,0.00994170609513423,0.0156589128075017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200203,0.0248165985891329,0.0336478577410813,0.0425580338526143,0.0437469415680051,0.0515393002184253,0.0140421596174293,0.0430493564128083,0.0332539290235846,0.0382575341930813,0.0402064408394988,0.0264383674484355,0.040511022824544,0.0885892423084903,0.0177767637536346,0.0912471043938898,0.0387232413285399,0.0919669345095663,0.0151920567420257,0.12971091096222,0.112706876932581,0.0330003059553077,0.0259036042763219,0,0.0339709623335333,0.0292167636755245,0,0.045252641074343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200204,0.0367526289434168,0.0353919314597408,0.0413151811887532,0.0609417140990369,0.0434730834130162,0.00613894849449842,0.0361166687189366,0.0266647476182634,0.0510731012027767,0.0476274236901804,0.0287747913450836,0.0509279608148869,0.100469321227527,0.0193762990263829,0.103097699536462,0.0625747028475161,0.0949743762693582,0.0286312074684682,0.0386394974841193,0.119200899016824,0.0309867388586624,0.0224974251416982,0,0.0479726816237246,0.022749937529396,0,0.0548961836241353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200205,0.0401184451853136,0.0580460961700752,0.0463801028538568,0.0727110292940023,0.0263516498680237,0.0534675422344576,0.0376402728167794,0.0248737362119974,0.0555910790708621,0.0489074969466695,0.0358000238756477,0.0567798564494133,0.0904527468658596,0.0226189690929073,0.104645359714681,0.0500553570360092,0.101691531940158,0.0387787741461536,0.044844001574116,0.130928823445795,0.0326678876585477,0.0280795884402957,0,0.0501732508148547,0.0260962141889127,0,0.0720835666236768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200206,0.0365317309353652,0.0532076022346807,0.0463926111880528,0.0773382664926636,0.0265412383571575,0.0588073414128276,0.0511899299816705,0.0412179517353288,0.0510305565058272,0.0466653912137961,0.0383471237040502,0.0545705340129492,0.0580154457643141,0.0242547446187514,0.0915574639869433,0.057329216523522,0.103122663729272,0,0.0760396622597043,0.142293414272966,0.0548231887322201,0.0487252760605512,0,0.0390126656747895,0.0264413308443855,0,0.0724410251564827,0,0,0.0352621908041611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200207,0.0330302286111012,0.0587291951200711,0.0342380083779471,0.0292437776328623,0.0346930811182496,0.0522152481054644,0.0365657772544832,0.0620670287396431,0.0580485221387013,0.0342599113255645,0.0247494528631548,0.0553445043578856,0.0917983692207295,0.0226820448405919,0.120132824410898,0.0742135663755844,0.116178173408561,0.0467512603039853,0.0411099469040612,0.137528060275198,0.0378961502901078,0.0324293412416367,0,0.0347961209645663,0.0245725179387434,0,0.0835841663279064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200210,0.0319577736895535,0.0582675185109043,0.0508439003341991,0.0258115445961022,0.0912429567208828,0.0597305173258413,0.0402965395565773,0.020420481651312,0.0425617803431019,0.0384808487562464,0.0350382960293216,0.0453526000125924,0.0552951635752243,0.0293260662769291,0.102413393345235,0.0744384295624725,0.0643339939539957,0,0.0459576610528406,0.0846816022295219,0.0372796721421719,0.0398310537049301,0,0.0532017298057835,0.0261962260400188,0,0.0617043465230797,0,0,0.0253510029438563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200211,0.0239419221002995,0.0558211297470252,0.0462363575935943,0.0234303166026016,0.152446529157244,0.0642526804334518,0.0420163390130716,0.0351699965100126,0.0511617315808456,0.0377501620539801,0.0359589233175071,0.0443680285181214,0.053757420413811,0.0435940274549481,0.0953528011500269,0.0728046346071494,0.0429281877316557,0,0.0411586422782195,0.112314112967448,0.0324554123107695,0.0477654089190162,0,0.0438055079508531,0.0272993905812372,0,0.0696296875521765,0,0,0.037330037616857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200212,0.0236435914014874,0.0556387502142794,0.0714681227971513,0.0245315983307118,0.147347745248433,0.0688401628881039,0.0734027154683963,0.0308361952928522,0.0418471032555895,0.0313910557546503,0.049167934813579,0.0408633540628245,0.049570403832209,0.0232081041365546,0.10405915017901,0.0746205305033523,0.0286809910088762,0,0.0316447929185352,0.0590545770154264,0.0326240867450066,0.0511315407016074,0,0.0581367333359074,0.0208364453948147,0,0.0655285880436242,0,0,0.0483938096719384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200213,0.0300401821662729,0.0514204069787649,0.0520120340463185,0.0405311008915449,0.0428812110665068,0.0725345488617695,0.0395397013742591,0.0348144106019211,0.0410292015855262,0.0289203822756199,0.0395724760804628,0.0419619642479231,0.0995273548141353,0.0252147242993915,0.106535380554715,0.0686388245939086,0.130450429281668,0,0.0354358360594236,0.124413735196224,0.03233313332171,0.042028755606225,0,0.0357869202879084,0.0288301183204717,0,0.0685804838434161,0,0,0.0311584860763367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200214,0.0311509992166754,0.0634001659697543,0.0471304471839188,0.027183450219142,0.0426552971028532,0.0147177312760547,0.0638541585282915,0.0307244513603652,0.0488979399433431,0.0322538242380457,0.047573345720023,0.0511587555357246,0.0975166832750068,0.0344886596744457,0.134693114546705,0.0538389653801691,0.104794037029536,0,0.0381637758523866,0.122455579221144,0.0363172468181281,0.0399700470399047,0,0.0514454711177304,0.0227549591160803,0,0.0819280244510029,0,0,0.0369052896336463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200217,0.0298205183477429,0.0683977269256729,0.0359632729653414,0.0394672132769048,0.0731550670350739,0.0149637136979671,0.0488924025533114,0.0363958394386437,0.0503992418564377,0.0318201902884335,0.0291578775295999,0.0541090222788537,0.0496330059337534,0.0284414633028613,0.11811534443259,0.0732597392148598,0.074009715322864,0,0.0332712708824546,0.116139483591745,0.0384587434377428,0.0357975651186845,0,0.060828431870536,0.0308589337544394,0,0.126798260335431,0,0,0.0390186025910183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200218,0.0291179701557342,0.0560542406349654,0.0401241534755278,0.0440581202234527,0.0720144700015701,0.0164030209886538,0.0285986336981909,0.055674630249054,0.0461507416082144,0.0589542661879077,0.0354581796758667,0.0528942236880256,0.11401511621306,0.0715517794956294,0.115325178731321,0.0598646684743944,0.141065235497883,0.0191516177125396,0.0449598081629179,0.147294502051621,0.0303938172363062,0.0329976388643699,0,0.0500728955824104,0.0243396045136724,0,0.110516632351857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200219,0.0340889946796296,0.0442333983410626,0.0481621721622927,0.0289621376388544,0.0768311083293475,0.021084423885482,0.0552979766474637,0.0254734655496098,0.0473860863405572,0.0541638446971238,0.0380956645035385,0.0497544130714789,0.0734578030152575,0.0520753622341307,0.145812640274225,0.0717423847471866,0.145576039663307,0,0.0491283273862466,0.1088546451589,0.0357566585611893,0.041975223165362,0,0.0392805905151704,0.0226006989020873,0,0.087318936009239,0,0,0.0432245131102134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200220,0.0624993136917082,0.0842289234756266,0.0539211830757619,0.0372259361226825,0.0941198270236174,0.0467200272583086,0.124570263377236,0.0347254914059433,0.0232892726839561,0.0715244023626476,0.0299522502008417,0.0796029403658927,0.0690463909664096,0.0199659637183625,0.119886494688635,0.0323925685512822,0.162397652163999,0.0159574062044742,0.0298095251112837,0.113318743817567,0,0.0219049690141738,0,0.0443291586546664,0.0737479150527427,0,0.0603950254025658,0.0529134604493402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200221,0.0818190139296888,0.0794013718279079,0.0553809669206081,0.0334109816277491,0.0867150187713631,0.0311590269644491,0.124031325862853,0.0337055995633191,0.0360045382534349,0.0654851042326732,0.0568481590311355,0.0970821464614012,0.0688000099896221,0.0215493816570959,0.116996841157492,0.0290906206259476,0.147711189121554,0.0156985107522102,0.0275554158453488,0.109854599080815,0,0.0247580516169608,0,0.0236371067799835,0.0577649757994549,0,0.102102773718715,0.058405112413075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200224,0.116098170105382,0.056583422864042,0.0615464074776996,0.0331500738881909,0.0492445401843183,0.0282442563827723,0.146918614559236,0.0253357985730332,0.050991884978954,0.066822948676484,0.0295694792248902,0.051332589109303,0.0677333008042537,0.0250812542920902,0.115779486597821,0.0503549316550261,0.0747347675414944,0.0125043480085894,0.0281236186985856,0.104162663709446,0,0.0255116334213971,0,0.121192660200563,0.0309260885905982,0,0.0383618566610037,0.0624034941236173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200225,0.0956528729634486,0.0594551121937434,0.0603962961552571,0.0301479833284543,0.0485800726162387,0.0273577784877808,0.100264855229025,0.0216784864374465,0.0664324217534905,0.0964670423231667,0.0558373826110241,0.0356587040847041,0.0707630141789563,0.0238187026925382,0.117946142378595,0.0639348809378478,0.0761041562061294,0.0122591618012185,0.0220863245140266,0.0945643985062235,0.0400803331609203,0.0267196689993867,0,0,0.0320572254374142,0,0.0296348758756181,0.0914191146219471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200226,0.0996080052795218,0.061614421123472,0.0649827250890825,0.031531637680205,0.0519432058717517,0.0267267085894077,0.10548566376515,0.02074098807598,0.0573765601136218,0.110147416489814,0.0579677972247318,0.0387333846388863,0.0673145648663039,0.0361464554797946,0.120805987873836,0.0642878514271016,0.0686197060140774,0.011524323963514,0.0255090806897297,0.106556965250091,0.0293537846562509,0.0257536399450599,0,0,0.030839887464844,0,0.0233882071538515,0.0441747194329448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200227,0.117001625246556,0.0638852970035292,0.0629079865240899,0.0343068588408276,0.0515351822046116,0.0285983931746806,0.152837861636747,0.0222138894489965,0.0540276965468181,0.0729801061877248,0.114212072790655,0.037837101950961,0.0705018287967419,0.0257960628450792,0.120950280237795,0.0620676694018016,0.0881831192697286,0.0394364348485432,0.0313788972035513,0.0722812172747686,0.0395699010549968,0.0233256564769831,0,0,0.0314363805191018,0,0.0263922831616355,0.0406591213962298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200302,0.114558821190862,0.0730572109248149,0.0736305894330378,0.0636148272784595,0.0465148168070748,0.0278385815772249,0.153952547093467,0.0160956812780757,0.0998136706469826,0.126183263498493,0.115806681726385,0.0757162634269707,0.0950239147174943,0.0231875387388366,0.115890611797425,0.0664647902557617,0.0595390360604005,0.0369671551209286,0.0310660943182044,0.140879013217345,0.0384533943528033,0.0216305102739934,0,0,0.0413905697132657,0,0.0310029906653645,0.0365851546906593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200303,0.127461371562636,0.074169887032486,0.0729087104832137,0.0640278933240859,0.0145102167239457,0.0269978351768411,0.153320957306197,0.0188582457994957,0.0924352153830192,0.129344588850275,0.0888744698414458,0.0657682250231148,0.0973182125706026,0.0207666799283612,0.116942457492586,0.0710289647430979,0.101696849104003,0.0393675694958487,0.0282994702257455,0.150166931674713,0.0353810164266755,0.0202944843319441,0,0,0.0208475952667259,0,0.0297804358580526,0.0394522507495224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200304,0.145128150292419,0.0405741860001101,0.0369357201318853,0.0615248729210702,0.129415660330578,0.0455515198670744,0.145979481743155,0.0262732419338375,0.0601104419904014,0.130875638034809,0.0621126950811553,0.0396053748114588,0.0685110747208461,0.0368080874806174,0.117019466983298,0.0709478711548192,0.0701638611585166,0.041546856094195,0.0275987575669773,0.142456047083251,0,0.0263437860396933,0,0,0.0383837273937727,0,0.0333692586867177,0.0389309284601604,0,0.0590767151861094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200305,0.152300769999857,0.0605489871467521,0.0589243516898784,0.0402674068001208,0.0231049790758065,0.104344267048306,0.154238651561439,0.0936290404087162,0.0552018793477819,0.181543682830372,0.0896088717582068,0.0665578508948894,0.0421310521661359,0.106262588579305,0.110558456756219,0.0638310656981592,0.107197245069264,0.0474372622090664,0.0491299995452495,0.155792660772593,0,0.0247795841740171,0,0.0166869047882951,0.029970025130017,0,0.0859140676382653,0.0454812507293544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200306,0.0908694199122416,0.0706326574970795,0.0762032894578201,0.0668504031469422,0.0495077818302225,0.0949447558840038,0.148715793797167,0.041808337287916,0.061007261278615,0.0947011229327117,0.11066292440269,0.0696159674850201,0.0253847701384695,0.0498157629718404,0.113052667961617,0.0624200805625789,0.10547719466398,0.0306295268119663,0.0207332203442527,0.151710388878826,0,0.0271332292308033,0,0.0443283977701737,0.0342682502034951,0,0.0894820978550182,0.0396230564160681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200309,0.0846214921378007,0.0598459872492236,0.0680461474786733,0.0801729957397136,0.0288510380611553,0.133552873939402,0.0888315872348137,0.0152956610902336,0.0744953296057245,0.103788201628736,0.101199155774895,0.044767305670777,0.0691893351476782,0.0242842701250838,0.129563232625354,0.0561012134728551,0.0674541830231699,0.0400092235577443,0.0345322465140428,0.156190989874705,0,0.034693858136816,0,0.121990520818214,0.0175033861444686,0,0.0660629129332991,0.0408878961048406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200310,0.0864030373556583,0.0597523413552786,0.0695983415829013,0.0811646910177662,0.027757075040367,0.101302612081189,0.0865657977156099,0.0265767059641146,0.0819709742522996,0.0808668863223228,0.08561115210972,0.039990910264423,0.0658676915713583,0.0258774368184059,0.124651141483883,0.0722167661028204,0.0852992709190819,0.0375942936221876,0.0372801602219191,0.157768606045882,0,0.0400621238650969,0,0.0809262109907075,0.0211512644764071,0,0.0645322470274951,0.039127300469379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200311,0.146477719515693,0.0724915662906882,0.0742665848274572,0.0889573972546588,0.0338845526151574,0.0428346592978935,0.112995156304162,0.00910813686078538,0.0995507369835531,0.0669461424798712,0.0878924137363045,0.0372095584985814,0.0754805623169758,0.0254117484001956,0.039236394340486,0.0642637627466873,0.097574929635901,0.073505618391746,0.0225319863276024,0.148431324340865,0,0.0551001305928666,0,0,0.0257121857531863,0,0.0301558818968895,0.0465438573345082,0,0.0566041844514668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200312,0.1313099935829,0.0928812678629953,0.0695437163793322,0.087313039512066,0.0906231295336573,0.0658413125886634,0.0647176795717632,0.0324131134203979,0.0898242297042448,0.0768932963149476,0.0746134752317529,0.0317417543844832,0.058976269317955,0.0213235961458477,0.063619038832114,0.0763181454998426,0.142222109699944,0.0453924464916262,0.0309466041351251,0.127400327206044,0,0.0758767320583047,0,0,0.0336788402161263,0,0.0582019502206082,0.0305469791822199,0,0.0572819236837187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200313,0.0827194980001589,0.0890570740811288,0.0677162487581934,0.0864754490772788,0.0910189996486043,0.0644512989747133,0.0641813681926407,0.0380402421669696,0.0724426702224011,0.0805600106814297,0.0546719734766315,0.0316651365445231,0.0551640738823982,0.0216879509209839,0.0487397368677262,0.0828127085897254,0.144610597540653,0.046198739841102,0.024146020682835,0.11124354254991,0,0.0511075482021193,0,0,0.0277269089848768,0,0.086430693634462,0.0308922416569544,0,0.0621374225430922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200316,0.0776787330106583,0.0907156739763756,0.0636262732392476,0.0812946019223143,0.0930218385306912,0.0580805525799189,0.0561994457645014,0.0329903056046182,0.0716837279523821,0.141635413717267,0.031357011589262,0.026637467166266,0.0811262191507855,0.02824796109375,0.089353676057153,0.0839781958775,0.0467123319871267,0.0588293375967746,0.0243257783014462,0.151654957085492,0,0.0491189165884396,0,0,0.0287206290560022,0,0.0400389670881028,0.0319533851457319,0,0.061283134340111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200317,0.0760182940263316,0.0737324412145803,0.0652377318962891,0.0650205807267958,0.040088864111994,0.0333095662552094,0.0582651732247931,0.0239753383737847,0.05654417019211,0.0910923093812212,0.0392270981862947,0.0571629229734112,0.0582521510229089,0.0426268516629111,0.0690543100554166,0.069937656744323,0.0434913004654978,0.0563344508697382,0.024654721753841,0.115932172731012,0,0.0303367017226942,0,0,0.0244251734259701,0,0.0524136922645196,0.0415298734736735,0,0,0.0790071399702297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200318,0.0887405941659258,0.0849354623803185,0.0909033078655072,0.133616855116027,0.0419329138464262,0.0365703492760004,0.0427540927322714,0.0247779163856094,0.0521512844275785,0.0264160526484416,0.0340821769172229,0.0574263481100977,0.0722184898854414,0.0713830382068468,0.0817238099419937,0.0937743240409315,0.0407635609260299,0.0489546838889723,0.0359998696281157,0.144307990768413,0,0.0317377561270828,0,0,0.024107096472433,0,0.0542751584727172,0.0571207212144856,0,0,0.180750333227231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200319,0.088479132802269,0.0761344974372245,0.0892508497920875,0.0883990778094339,0.0539036360177436,0.0360975016905966,0.0663976138173477,0.0241972504693885,0.0530844064924244,0.0457913419051089,0.0602858312838077,0.0450137449442458,0.0719010611532534,0.0364468047166032,0.0992645811499999,0.0611651281265012,0.0665142507467325,0.0364266600161335,0.0351748189452504,0.100477382087007,0,0.0343793035455159,0,0,0.0626261069956461,0,0.0534982352545066,0.0628684175823258,0,0,0.199334128428051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200320,0.074192724624158,0.0865295042317408,0.0906957885247093,0.0808307762516675,0.0785898469055689,0.0753656827611354,0.0732825962255694,0.0241169161765991,0.0557533811308771,0.0209363292149364,0.0375672804428097,0.0475667578554941,0.0991210320852839,0.081478830581323,0.0945053205027743,0.063527967539517,0.0471064097146613,0.0342602698923661,0.0331724820473216,0.105757264198476,0,0.0361340791737578,0,0,0.0282082207058618,0,0.0232114932462176,0.0658399467064647,0,0.0426210658990666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200323,0.0818297666558131,0.10197283938952,0.0860913761040367,0.0747588752217348,0.106201167009006,0.0656266316390561,0.110728713936424,0.0296592406858622,0.0918464335216717,0.0356399400133462,0.0567866158691588,0.059662932592789,0.0917118234644257,0.0847372604758887,0.0970809844124707,0.0713102873581499,0.0679326071272507,0.0450837112625667,0.0291101096228075,0.144422545731281,0,0.0347105234720576,0,0,0.0230778936375192,0,0.0220317825687489,0.0694919219041286,0,0,0.18192027203665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200324,0.0857052388305364,0.101917027395874,0.0931937779992325,0.0730495518570888,0.11246433266129,0.0673689148441848,0.120328178277669,0.0313854160908286,0.0938695297467413,0.0392050094649408,0.0585463785607933,0.0634116814685764,0.0915176590155524,0.0858554988826222,0.0977656730785706,0.0689494929868608,0.067754054687883,0.0483174776777913,0.0217676347317244,0.146867977146517,0,0.0310579153094618,0,0,0.0602107499830456,0,0.0371244385565798,0.0708764476534191,0,0,0.159947975780344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200325,0.0920145483299267,0.100451598752834,0.0933617234963908,0.0622971185404036,0.107849145686866,0.044585982055133,0.0960040853952378,0.019467613197948,0.0802763299735251,0.0410013612025456,0.0381167335988535,0.064080740371001,0.0933446998284487,0.0806677851936622,0.0954620782312366,0.0562360881089136,0.0622958406768135,0.0639134318187159,0.0267340291818067,0.144084322202005,0,0.03519178994417,0,0,0.059292918714013,0,0.0425177143268785,0.0777381165574464,0,0,0.119714476968991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200326,0.0853064339314891,0.104448309764118,0.104716157499644,0.0582540225219973,0.112864830334919,0.0529206036049797,0.0920045350486891,0.0175738838238162,0.0780261621593203,0.0331507550945786,0.0383720617397404,0.0651153488171751,0.095215428629822,0.0789289775858276,0.0835304844988047,0.061858623287714,0.0634762570049438,0.0404607732775832,0.0212651074702636,0.141185309310873,0,0.0312769187617893,0,0,0.0587121808832651,0,0.0534203230249116,0.077437743324148,0,0,0.140314385293506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200327,0.08411180468477,0.0780851548943984,0.0997583331340178,0.0570938717375595,0.111877537767272,0.061561967289298,0.0766569361926785,0.0317097130558068,0.0756001367345007,0.0355310701439245,0.0612037501854892,0.0645555859265368,0.0856456894399877,0.0807771690033953,0.0972260367304322,0.0639834687896529,0.0612150155331201,0.0885173450930595,0.0197686237167043,0.140492997223142,0,0.0283946319249486,0,0,0.0589740193424008,0,0.0531208167705249,0.0776528813053944,0,0,0.148347373812265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200330,0.085872218404258,0.105711811591936,0.0993195650828354,0.12151838527707,0.113589866645636,0.0411936308086509,0.0769015898415226,0.031689491670204,0.0956025018319711,0.0432728958863815,0.0638672668079777,0.064607936428764,0.0819646570606262,0.0835510188302007,0.096591794023114,0.0693279217306356,0.0501307219346087,0.0557096450942715,0.0195740482818623,0.140593598634492,0,0.0364444949438597,0,0,0.0584907552387284,0,0.0394101563553248,0.0808883362472391,0,0,0.154557119122103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
