date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX,DOT
20200127,0.613778259498097,0.585706968017977,0.556785286103356,0.413220327786606,0,0.219185608961389,0.286639913041563,0,0,0.612862833117674,0.326296286989177,0,0,0,0,0.629890454843855,0.630547262330639,0.520841273097531,0.558832552813056,0,0.497405202024006,0.179080272014703,0.223440535195902,0,0,0,0,0,0,0,0,0,0,0,0
20200128,0.604095350643357,0.570175916424532,0.570597364082038,0.419669996207885,0,0.138192764781174,0.283280058527905,0,0,0.654450303587071,0.364790871345009,0,0,0,0,0.665795860425146,0.65063180415955,0.568892279418989,0.476266051260133,0,0.511925563117166,0.17747530387949,0.201168996188148,0,0,0,0,0,0,0,0,0,0,0,0
20200129,0.508179960479631,0.534585534819335,0.625003796766161,0.39318144740193,0,0.109284496451027,0.277951848020359,0,0,0.716844047596203,0.352329469043167,0,0,0,0,0.615976640589653,0.655744688918704,0.51905582460491,0.453461946197573,0,0.462210547388236,0.209454413686491,0.419636767982819,0,0,0,0,0,0,0,0,0,0,0,0
20200130,0.413607273961402,0.59170081546444,0.627556231637182,0.355246389204932,0,0.243843524778979,0.348828253559665,0,0,0.653934356469786,0.327595688033379,0,0,0,0,0.74140898984587,0.679392670011149,0.609721389438465,0.565490923966344,0,0.534004707107836,0.172599506162738,0.373655028371128,0,0,0,0,0,0,0,0,0,0,0,0
20200131,0.602464512889661,0.584999227061649,0.625891708560289,0.334663205638094,0,0.240395911167459,0.262940388430475,0,0,0.666214569803808,0.239775166465433,0,0,0,0,0.596609736554389,0.673816016525726,0.560850687702373,0.481367442885374,0,0.472289837338481,0.257910637401981,0.228412021770139,0,0,0,0,0,0,0,0,0,0,0,0
20200201,0.582549143179625,0.583000551922191,0.54091732992077,0.33793752024405,0,0.243813365768608,0.245198065430507,0,0,0.69206058657042,0.243415513939684,0,0,0,0,0.551036622007367,0.633557457314037,0.554043189263401,0.610548561555363,0,0.60229242557099,0.294375089241142,0.208940232630825,0,0,0,0,0,0,0,0,0,0,0,0
20200202,0.610638355345576,0.52344465717507,0.555125904600201,0.351074074077353,0,0.289565838871776,0.269263668427168,0,0,0.595949858558108,0.263854470931517,0,0,0,0,0.554105832466591,0.678421123935897,0.615340485381045,0.544739828172432,0,0.599801083507799,0.27782299041852,0.2070713335901,0,0,0,0,0,0,0,0,0,0,0,0
20200203,0.622080330653411,0.480276276070947,0.547827129963114,0.331720768731655,0,0.255008502330324,0.334090155349597,0,0,0.620582017457524,0.237478357845646,0,0,0,0,0.535454416805986,0.680787013575631,0.595660487965493,0.495095536902183,0,0.665727467572082,0.110719097642671,0.241017913028293,0,0,0,0,0,0,0,0,0,0,0,0
20200204,0.510819553523093,0.491839643349645,0.545269477875117,0.299150045671619,0,0.253920755900751,0.27004506593082,0,0,0.620848842671923,0.379904045818079,0,0,0,0,0.521938799510258,0.650096795141138,0.540113883654205,0.591086508429151,0,0.630540652001248,0.180083523102121,0.27939505012561,0,0,0,0,0,0,0,0,0,0,0,0
20200205,0.594151119197048,0.519149733480501,0.530273557493654,0.290306192412434,0,0.156539968272359,0.379120480991296,0,0,0.626307668448595,0.381583917274131,0,0,0,0,0.630345292054739,0.738563463354718,0.59340319740054,0.639639123616528,0,0.674370526767274,0.252480792229029,0.274610920789023,0,0,0,0,0,0,0,0,0,0,0,0
20200206,0.655096265486844,0.483863199562778,0.523331481521862,0.341859805277818,0,0.304696270206262,0.431236855183515,0,0,0.675931884124453,0.419010819585107,0,0,0,0,0.639580497614716,0.729308959189934,0.576314355781627,0.621048011880506,0,0.68083131653547,0.237992691146318,0.296514832197651,0,0,0,0,0,0,0,0,0,0,0,0
20200207,0.676859027150914,0.556158542405286,0.593277994483313,0.359132794795432,0,0,0.3450187647136,0,0,0.600234679120655,0.126499842421189,0,0,0,0,0.550529183699411,0.663124071123711,0.646224242971797,0.493075578092773,0,0.613375894311208,0.151439249714391,0.341039574537438,0,0,0,0.347136862528641,0,0,0,0,0,0,0,0
20200208,0.679070795504388,0.56752104549172,0.623356895453697,0.321705175498798,0,0,0.448279468021171,0,0,0.614736328357378,0.137858403482199,0,0,0,0,0.5328096919172,0.689156907591575,0.566760072562277,0.586582887159128,0,0.543060781238317,0.175745124368191,0.31418664060407,0,0,0,0.298328855256609,0,0,0,0,0,0,0,0
20200209,0.693786294464849,0.576844270386447,0.554638757920503,0.242038643431285,0,0,0.437535291414091,0,0,0.6560243893434,0.134677933818136,0,0,0,0,0.573123476850683,0.688260558771016,0.576765097826467,0.595817884526276,0,0.603958267528034,0.162637705735214,0.534384889671165,0,0,0,0.342562236960069,0,0,0,0,0,0,0,0
20200210,0.661673765762879,0.491403640116638,0.561501551012555,0.312443682722506,0,0,0.42773053838085,0,0,0.682284501189464,0.149726030085049,0,0,0,0,0.559877863750659,0.659755150923053,0.597305077278757,0.58510625101368,0,0.562426697796193,0.166200458386892,0.470092995199979,0,0,0,0.430746510244708,0,0,0,0,0,0,0,0
20200211,0.700757199418181,0.56691066254765,0.61207533154741,0.279399587768205,0,0,0.395362686897277,0,0,0.659939259018514,0.221302547812437,0,0,0,0,0.568212416147073,0.624014888509053,0.582704125818194,0.569089560496537,0,0.564136930339821,0.149784179623182,0.496920710376619,0,0,0,0.358782913742956,0,0,0,0,0,0,0,0
20200212,0.581216487417871,0.563985253797401,0.617886948556708,0.390402731918889,0,0,0.320212700246456,0,0,0.71900337592614,0.129544385794946,0,0,0,0,0.49565987695308,0.510383661071615,0.538879007404309,0.551682779296248,0,0.585766008820316,0.2069681791267,0.480808057503342,0,0,0,0.350080243937105,0,0,0,0,0,0,0,0
20200213,0.708290146309417,0.602761724428572,0.602690466926354,0.276511883406415,0,0,0.399547865706042,0,0,0.69564739132201,0.2098732971579,0,0,0,0,0.505753634579639,0.473615627009878,0.526336857345396,0.582892596439659,0,0.545524454161576,0.148745538372853,0.490239487377359,0,0,0,0.363276253760814,0,0,0,0,0,0,0,0
20200214,0.693883762709879,0.582096082847342,0.564772394042603,0.368686499866597,0,0,0.525040250356501,0,0,0.647199018243723,0.216767563050994,0,0,0,0,0.496181073650956,0.527972972751646,0.6329796306592,0.5883058290839,0,0.536988265355654,0.151704563621598,0.494092375298819,0,0,0,0.253461641837569,0,0,0,0,0,0,0,0
20200215,0.736085822129211,0.559613571470357,0.623412415397602,0.303940823497123,0,0,0.432669175245267,0,0,0.629229200305753,0.140695122850749,0,0,0,0,0.544085642255458,0.525070052591391,0.610376921306517,0.606717249727009,0,0.590680953949367,0.225782048168063,0.311446249035649,0,0,0,0.309792381723086,0,0,0,0,0,0,0,0
20200216,0.727222813697527,0.618769781998915,0.62243838001985,0.255725505627108,0,0,0.461778623252353,0,0,0.717547866100237,0,0,0,0,0,0.508512419370315,0.65013582133238,0.568528566168266,0.51376004675039,0,0.676003303187398,0.243757725611318,0.215272341782439,0,0,0,0.354619744834583,0.47717439019164,0,0,0,0,0,0,0
20200217,0.705532511314459,0.636251724163596,0.618100258983308,0.309999500998554,0,0,0.336337547476927,0,0,0.662157823238869,0.173163992159365,0,0,0,0,0.627368759971033,0.644366437245723,0.612782634241011,0.585134117776118,0,0.668517178640463,0.268516250369569,0.284075543843433,0,0,0,0.349772328252616,0,0,0,0,0,0,0,0
20200218,0.633351035390085,0.526232682514029,0.590391433170021,0.381324257399342,0,0,0.407819345623097,0,0,0.630738582292097,0,0,0,0,0,0.498648563954783,0.664612044547914,0.591202626117388,0.475899489156579,0,0.532827081953077,0.279673429770632,0.246099124960521,0,0,0,0.254558158719667,0.371058002245147,0,0,0,0,0,0,0
20200219,0.64900329946239,0.516696306484227,0.62286808146882,0.442558386668383,0,0,0.44488434726257,0,0,0.56241010296618,0,0,0,0,0,0.497487390827139,0.654937423772003,0.569689506564042,0.488062867037134,0,0.55115523937639,0.181637193690232,0.244656426308207,0,0,0,0.329990169063738,0.4636810580873,0,0,0,0,0,0,0
20200220,0.685117277156537,0.542700504279879,0.626226436390961,0.350390200030616,0,0,0.293391897209293,0,0,0.592676283092079,0,0,0,0,0,0.537589413119682,0.654689913727768,0.60973639469936,0.461729837328857,0,0.565693329510589,0.242265046690673,0.251508662179765,0,0,0,0.238459055209975,0.449882078600009,0,0,0,0,0,0,0
20200221,0.639436209997601,0.582618437995329,0.592742717683431,0.458138165631926,0,0,0.337929835735372,0,0,0.596077192118681,0,0,0,0,0,0.505211184385717,0.715609865120839,0.641291073351971,0.494345484970442,0,0.556191382301451,0.156861243767357,0.239886908669868,0,0,0,0.320522148086334,0.390276328470099,0,0,0,0,0,0,0
20200222,0.653294340839653,0.591713092439471,0.622158835203221,0.373414435089168,0,0,0.352339569629042,0,0,0.566110933747142,0.161612850205959,0,0,0,0,0.473844059246249,0.644812893389639,0.617636377984122,0.592217979016986,0,0.599564756024005,0.250820850235664,0.2557171901976,0,0,0,0.33876876280325,0,0,0,0,0,0,0,0
20200223,0.614351796705281,0.544625356874231,0.586073667876342,0.460250508586502,0,0,0.286194704447044,0,0,0.582499940487426,0.154092312426193,0,0,0,0,0.46104438729502,0.642884324791064,0.649022123639069,0.600984532697924,0,0.624500894173458,0.317141759571319,0.437346988213964,0,0,0,0.331479758354963,0,0,0,0,0,0,0,0
20200224,0.706981065863475,0.582168320637108,0.62561888011379,0.443330414037803,0,0,0.304644221891778,0,0,0.659779767366949,0,0,0,0,0,0.538326491752326,0.660012879147995,0.521840231382408,0.417284695201315,0,0.635880726729817,0.236796684519557,0.23629954913362,0,0,0,0.273597687854081,0.459111821800017,0,0,0,0,0,0,0
20200225,0.727706503182527,0.572381659700078,0.647886599544606,0.441000979224559,0,0,0.292647769707028,0,0,0.691483995573864,0.180571311754429,0,0,0,0,0.674667834034574,0.619488897247618,0.594252137746255,0.560745982109459,0,0.650836659171229,0.293312550504901,0.254667849342897,0,0,0,0.292802116643924,0,0,0,0,0,0,0,0
20200226,0.710957167792247,0.685872594454344,0.678508952157277,0.469577251545503,0,0,0.350145574780849,0,0,0.742430057523477,0,0,0,0,0,0.73811569722601,0.692196642026859,0.665475550156751,0.633280240956064,0,0.690682738138911,0.217109193161188,0.2043433386231,0,0,0,0.211679552164816,0.623698862198591,0,0,0,0,0,0,0
20200227,0.776110163001577,0.577880974905899,0.635200989661872,0.521222005996386,0,0,0.462762731811319,0,0,0.728722029351032,0,0,0,0,0,0.576480740201751,0.692337171923187,0.65603419595261,0.673555337990911,0,0.680039869182522,0.377599242168125,0.194211178392635,0,0,0,0.292821008104826,0.497182030094798,0,0,0,0,0,0,0
20200228,0.832960154430819,0.50018580476725,0.686455193663494,0.427875827139912,0,0,0.337800649883375,0,0,0.763668259117005,0,0,0,0,0,0.572518071550633,0.740985512743589,0.662656139767715,0.659180979404457,0,0.673100761154275,0.3595655906339,0.326039452365368,0,0,0,0.26590538338297,0.550783278415108,0,0,0,0,0,0,0
20200229,0.692802810279307,0.558830476078022,0.657761935367704,0.460331448474967,0,0,0.332017241804829,0,0,0.695836342050599,0,0,0,0,0,0.564696240739645,0.716437561110566,0.668990522200001,0.701639080196192,0,0.697831729760669,0.346784069750546,0.199089225408569,0,0,0,0.282815557224434,0.448434966564305,0,0,0,0,0,0,0
20200301,0.636366560979115,0.541917979576763,0.653463799391855,0.365375934166372,0,0,0.313896745634671,0,0,0.795573162152005,0,0,0,0,0,0.517589205475939,0.716425670733591,0.609742338691795,0.717050698047393,0,0.627982183435582,0.292218672441383,0.185214864916891,0,0,0,0.304699220384321,0.410815351049251,0,0,0,0,0,0,0
20200302,0.738079337072393,0.538795162077119,0.621710833609798,0.478651652893885,0,0,0.331025572532768,0,0,0.782202339960048,0,0,0,0,0,0.571510778618852,0.750162004938503,0.747531089787864,0.751261112977073,0,0.669607201827713,0.341029868876353,0.202174288780051,0,0,0,0.273579879306844,0.49178670957243,0,0,0,0,0,0,0
20200303,0.739019444601821,0.603963466491135,0.622423448434845,0.502124953991129,0,0,0.157664378679042,0,0,0.708051122008272,0,0,0,0,0,0.554474925504155,0.77319434457267,0.71831167179742,0.665264254364144,0,0.670847780363124,0.389905730084043,0.176386133784599,0,0,0,0.237817265138455,0.473829145055658,0,0,0,0,0,0,0
20200304,0.708682958372602,0.544841863846231,0.713953756662612,0.477697787594375,0,0,0.196045427854038,0,0,0.787640895716794,0,0,0,0,0,0.444941169899683,0.768554044273977,0.545545291690174,0.795027009694237,0,0.702497698977951,0.34573185642607,0.331329523684319,0,0,0,0.26137278370162,0.546071367233955,0,0,0,0,0,0,0
20200305,0.753251278733918,0.636995453818574,0.666229907674761,0.500463060394999,0,0,0.223582976266477,0,0,0.733157566225278,0,0,0,0,0,0.553917281368843,0.680362995916007,0.492482105565948,0.666203330915414,0,0.616669851789368,0.357047858204513,0.339512706023171,0,0,0,0.3063171511897,0.518818035963964,0,0,0,0,0,0,0
20200306,0.717463687754316,0.598441701397388,0.571422293896042,0.595851091733877,0,0,0.378836220095134,0,0,0.732220154757306,0,0,0,0,0,0.546178025989867,0.709322084189423,0.469343918827655,0.758965910804541,0,0.662888940460812,0.343740033143015,0.248037243434372,0,0,0,0.306122610500225,0.490594227293339,0,0,0,0,0,0,0
20200307,0.602177233019367,0.597446124718429,0.710190956018558,0.589727813851135,0,0,0.43118148964501,0,0,0.653404969582194,0,0,0,0,0,0.574890754696635,0.676626510481216,0.579273971708992,0.80452462390307,0,0.656317464116727,0.419000273945507,0.323522811018783,0,0,0,0.363324987019208,0.45906716573016,0,0,0,0,0,0,0
20200308,0.608926511090436,0.688128585238639,0.845937809786642,0.710574859752034,0,0,0,0,0,0.896201658137293,0,0,0,0,0,0.602238445932917,0.928675085362201,0.761743722574838,0.697181709910376,0,0.747157599535213,0.490930268740568,0.80011253354019,0,0,0.13092951449667,0.570806401164909,0,0,0.102192956745875,0,0,0,0,0
20200309,0.730151254685355,0.732337666505951,0.816520372867257,0.622737035675297,0,0,0,0,0,0.811903807140795,0,0,0,0,0,0.667562770514957,0.842246349820369,0.744571231460822,0.655829568595829,0,0.719801647883903,0.577226633229873,0.644947987939043,0,0,0.128945852173287,0.541339848469147,0,0,0.125828047989062,0,0,0,0,0
20200310,0.696518805840409,0.698597255049889,0.684471484549329,0.668462308901338,0,0,0.568260411938509,0,0,0.717189913707,0,0,0,0,0,0.604951811957891,0.961726623987645,0.703349165635966,0.86329876629889,0,0.635707336437124,0.41917657101375,0.296455698316205,0,0,0.103223745286053,0.213647415803541,0,0,0,0,0,0,0,0
20200311,0.690753154038843,0.646389368237511,0.752263676485996,0.533551347636578,0,0,0.517297302066011,0,0,0.665339607769863,0,0,0,0,0,0.570515510141823,0.866445444368977,0.716982175565986,0.865650918998002,0,0.738357577412048,0.237135680970658,0.150270129190541,0,0,0.10047702236576,0.383984103467321,0,0,0,0,0,0,0,0
20200312,0.938925576838705,0.920330680338377,1.08387003145295,0.848557760195378,0,0,0.781519132171585,0,0,0.946268281185471,0,0,0,0,0,0.845160374017259,1.10686244883142,0.923593900842436,1.03642934029487,0,0.970968908373195,0.762307876152178,0.383959675544311,0,0,0.0888696144349469,0.485684925742647,0,0,0,0,0,0,0,0
20200313,1.0398497173002,1.00620559282186,0.977212898804727,0.997657268549435,0,0,0,0,0,1.20212312169702,0,0,0,0,0,0.926536910645492,1.16856180085001,1.04807116635042,1.13462587445933,0,1.12543256809897,0.759500991905454,1.03049761153113,0,0,0.136222093863299,0.869044325612211,0,0,0.117300245889583,0,0,0,0,0
20200314,1.09187175276103,0.875062146506686,1.10848399001189,0.917256506706777,0,0,0,0,0,1.09388694557299,0,0,0,0,0,0.935168899507279,1.21269555822051,0.946247158620921,1.09634259186293,0,1.04648155874489,0.702813079302471,0.752914103931212,0,0,0.109957310418401,0.605362732774636,0,0,0,0.577930975854312,0,0,0,0
20200315,0.808332438230335,0.799587986435083,1.01207684011109,1.02879394346159,0,0,0,0,0,1.18112052001732,0,0,0,0,0,0.953899281331029,1.21948677671198,0.902605894243572,1.0667545444885,0,0.96981627581406,0.67842200583913,0.748135317956249,0,0,0.113458584692436,0.669428315716989,0,0,0,0.693246364950433,0,0,0,0
20200316,1.19109096680504,0.972863357761896,0.968180221724643,0.906013084769993,0,0,0,0,0,1.28689282029559,0,0,0,0,0,0.928957469787129,1.14705597299138,0.920951116706751,0,0,0.978513003599431,0.607488420441844,0.609329909388873,0,0,0.0991066584687678,0,1.00018340646609,0,0,0.3845,0.178712859045985,0,0,0
20200317,1.06502415390875,0.912600537744897,1.03338610942618,1.15985028312487,0,0,0,0,0,1.16703598375609,0,0,0,0,0,0.926953895729614,1.04833960649034,0.97658262691867,0,0,1.0575873891195,0.763872310121734,0.98670139211709,0,0,0.258517029878334,0,0,0,0.132438979167164,7.01142801332859,0.747312000963449,0,0,0
20200318,1.12345446007142,0.914198327939343,1.11335345065843,1.02015343464253,0,0,0,0,0,1.22303648156949,0,0,0,0,0,0.966398115050612,1.13057499191756,1.00225698725683,0,0,1.06518646667277,0.607154831240522,1.01642863098821,0,0,0.121052208180302,0,0,0,0.220036454239573,0.813104560169089,0.657634761820636,0,0,0
20200319,1.02618318961678,0.961023812564883,1.0814831392029,0.958398499298315,0,0,0,0,0,1.06956293758462,0,0,0,0,0,0.971190240711888,1.07313899982503,1.07428349947422,1.01207222953088,0,0,0.821715328614739,0.733868020553297,0,0,0.0765521644848662,0.592512542896028,0,0,0,0.60585226488488,0.735581824105896,0,0,0
20200320,1.08494395859603,1.16166129632501,1.05283535386434,1.01065359939767,0,0,0,0,0,1.06913519329268,0,0,0,0,0,0.978707391167171,1.13386371948098,1.16083367744742,1.08438413836884,0,1.11059710522208,0.853363368325091,0.624243010664905,0,0,0.148737534843443,0.792828297963057,0,0,0,0,0.500816648266796,0,0,0
20200321,1.19034089342775,0.923476097363049,1.13649278818985,0.784212328926397,0,0,0,0,0,1.14155777344749,0,0,0,0,0,0.951272629408893,1.08340854043323,0.971758929617904,1.0132103979828,0,0,0.866082419476076,0.630502416723566,0,0,0.139863920118334,0.769667019923996,0.944533383083833,0,0,0,0.790258066918173,0,0,0
20200322,1.25274047310044,1.06323081406816,1.18928834337156,0.928702056607461,0,0,0,0,0,1.26778632333469,0,0,0,0,0,1.13222861704331,1.09778074047448,1.04920355499182,1.09278345484123,0,0,0.795762607488809,0.702950536796995,0,0,0.132497972479926,0,1.01850892442789,0,0.272470771630419,0,0.419236427058047,0,0,0
20200323,1.24848590148778,1.08066325436684,1.34275099062838,1.02519845287013,0,0,1.10757728792179,0,0,1.13220600472691,0,0,0,0,0,1.10339883341933,1.05216692018204,1.18284042103425,0,0,0,1.05506143798602,0.835051411626063,0,0,0.159746385995146,0.942080056332498,0,0,0.24317168702727,0,0.415457975427047,0,0,0
20200324,1.25284150693402,1.06265988867514,1.30694212063145,0.944643110384446,0,0,0.919987589360624,0,0,1.24651046993196,0,0,0,0,0,1.10658592433051,1.07296430154567,1.15577933574343,0,0,0,1.11895160464839,0.816278916377545,0,0,0.151513935794739,0.855769758072305,0,0,0.27195286225807,0,0.740119624808473,0,0,0
20200325,1.14595366274147,1.05158042043726,1.30896466865719,1.0089194352508,0,0,0.982355568773128,0,0,1.18651487823828,0,0,0,0,0,1.07737048640968,1.08491968398616,1.11453152619209,0,0,0,0.9982723113727,0.794037417460518,0,0,0.150199887015905,0.785128537979666,0,0,0.231623779262325,0,0.702056872142466,0,0,0
20200326,1.11300452778653,1.03019519884644,1.2830984454994,0.949422347892748,0,0,0.907795083597798,0,0,1.07377827137294,0,0,0,0,0,1.07059149016905,1.05997403994741,1.02721873298292,0,0,0,1.14476086350495,0.767654016557117,0,0,0.159372857917707,0.813249547780813,0,0,0.230094843968099,0,0.685622413212521,0,0,0
20200327,1.29013369796178,1.14067292613123,1.22617845644758,1.10955659905852,0,0,1.02696487696933,0,0,1.06904833535301,0,0,0,0,0,1.14207925331769,1.09460875939541,1.25264835579532,0,0,1.24645114892462,1.02824591512603,0.718585859899041,0,0,0.151984070541969,0,0,0,0.252926549778896,0,0.673956255611768,0,0,0
20200328,1.33192960260395,1.14671820745509,1.25389944049551,1.19857594575586,0,0,1.16948889216925,0,0,1.11856256404989,0,0,0,0,0,1.20199186004155,0.992528916358735,1.15652773140847,1.17912414589556,0,0,1.08231974982493,0.602912249523986,0,0,0.135700658333261,0,0,0,0.220629013965488,0,0.628251399573772,0,0,0
20200329,1.36118471645992,1.02255240335316,1.27753216488142,1.0554844507168,0,0,1.12004271641863,0,0,1.1847635721948,0,0,0,0,0,1.09841905222042,1.26997475548411,1.12645949730627,1.13610018151045,0,0,1.04230981958588,1.23967271516715,0,0,0.140175594798876,0,0,0,0.221969252160327,0,0.361796723339342,0,0,0
20200330,1.33042979664256,1.14135759858534,1.23723649501984,1.09497429651524,0,0,1.11652893443634,0,0,1.2054497720907,0,0,0,0,0,1.17215714619364,1.2259434178605,1.06140558558509,1.20987805931065,0,0,0.997436312138672,0.927727331199341,0,0,0.167230298023764,0,0,0,0.296876157794938,0,0.255102408182002,0,0,0
20200331,1.25100962737483,1.12573411625865,1.2856644757237,1.11866357387318,0,0,1.11618635161402,0,0,1.26879436089776,0,0,0,0,0,1.18442641523944,1.22566681946805,1.13209159215754,0,0,0,1.11591778497156,0.912255616454882,0,0,0.174567916466862,0.910112593204515,0,0,0.327950533742851,0,0.649483167786261,0,0,0
20200401,1.33187217141626,0.98690491301228,1.11308274301244,1.22533241945399,0,0,1.10525951907712,0,0,1.23517823835385,0,0,0,0,0,1.12945648444694,1.17929062225032,1.10958131060232,1.22700496839942,0,0,0.885299547230689,0.887431280840912,0,0,0.14621148849178,0,0,0,0.315374251585901,0,0.453322732941265,0,0,0
20200402,1.2431531089121,1.10348394823767,1.06956072022167,1.26198027165433,0,0,1.08303552087261,0,0,1.13552115993118,0,0,0,0,0,1.10329593755497,1.18921178807813,1.08012958831671,1.14674067081831,0,0,0.961984372951179,1.03828578853968,0,0,0.114846861929989,0,0,0,0.359954485056308,0,0.606224256877251,0,0,0
20200403,1.24423347850325,1.12613188464496,1.03384378773418,1.24777282197152,0,0,1.12697743002004,0,0,1.08336021753619,0,0,0,0,0,1.06472573683903,1.1018346383932,1.12029127329264,1.3201494914518,0,0,0.914844139196519,0.841953687255489,0,0,0.125966950194028,0,0,0,0.451189036508311,0,0.442256305574809,0,0,0
20200404,1.19122324590625,1.11147895125191,1.05912919536817,1.24492627777566,0,0,1.17023334594935,0,0,1.06027051619514,0,0,0,0,0,1.12984335606668,0.898714583534816,1.25586974303915,1.26633461675334,0,0,1.04060039299548,0.772484979046726,0,0,0.14552382213499,0,0,0,0.435160964414075,0,0.424160873931778,0,0,0
20200405,1.25936073068568,1.06226106407633,1.12476665291044,1.33004079764584,0,0,1.08026120412813,0,0,1.04913321722755,0,0,0,0,0,1.09872220285975,1.14492659581778,1.13996874621622,0,0,0,1.04166294132937,0.974407534159185,0,0,1.74587212105395,0,0.905234623618711,0,0.508355922821192,0,0.585864991907356,0,0,0
20200406,1.24767102268675,1.21949023935175,1.38024275766487,1.30840245778098,0,0,1.15179809545487,0,0,1.05582902606812,0,0,0,0,0,1.07267851740971,1.18312840387492,1.23667011086641,1.34618781291292,0,0,1.04448022467466,0.923802321784583,0,0,0.135727143600807,0,0,0,0.248336270541651,0,0.295566241242041,0,0,0
20200407,1.29595009535531,1.13241242863132,1.30713804763266,1.16614607805538,0,0,1.04189940934309,0,0,1.06193680761144,0,0,0,0,0,1.12770124947939,1.13668032733798,1.04149318987424,0,0,0,1.17079107012873,1.01954208633665,0,0,3.20357674996683,0.926565071121759,0,0,0.526032439488797,0,0.690797026143065,0,0,0
20200408,1.20477689166436,1.20761119185473,1.39088899521715,1.2461645804669,0,0,1.08044976660874,0,0,1.0940606547063,0,0,0,0,0,1.15806850513504,1.08041697946335,1.00984280985522,0,0,0,1.15215535604607,0.80816527971478,0,0,1.85295564605287,0.834957324451919,0,0,0.357361357560846,0,0.4497189075074,0,0,0
20200409,1.20576410085764,1.15311765020408,1.41900530398736,1.19980025735387,0,0,1.13839011460564,0,0,1.13539570956781,0,0,0,0,0,1.20780353489701,1.20422850737822,1.21403213124958,0,0,0,1.12646225979119,0.996353889394284,0,0,3.3454858032485,1.04288343788435,0,0,0.623316155340105,0,0.728274947946069,0,0,0
20200410,1.26297384090986,1.22635379797835,1.3705735816951,1.19239081354666,0,0,1.20998532144194,0,0,1.12576108571596,0,0,0,0,0,1.19542420998179,1.2573057446457,1.10612294255469,0,0,0,1.14677652379643,0.942242083226091,0,0,7.53997634057776,1.08121263342009,0,0,0.611224967597017,0,0.662774138274207,0,0,0
20200411,1.25826779579275,1.28195437700319,1.38497879698412,1.13104686259332,0,0,1.2131074975122,0,0,1.06925122924469,0,0,0,0,0,1.3214627982414,1.27635352375965,1.23916134475434,0,0,0,1.2087942567915,1.08041164129953,0,0,3.52076559400084,0.990385530380973,0,0,0.543810148625695,0,0.405703297759442,0,0,0
20200412,1.35959687604388,1.32746470142169,1.44860554180358,1.19145458298602,0,0,1.19447128072009,0,0,1.1011119921469,0,0,0,0,0,1.2996016189853,1.26711971450482,1.28555486611413,0,0,0,1.08537553450331,1.05931067926704,0,0,3.48345885862813,0.999818689423993,0,0,0.393700105092645,0,0.377550369654914,0,0,0
20200413,1.35148372368,1.36224197827437,1.44026573802044,1.16717418742558,0,0,1.13510129144942,0,0,0.990721000251276,0,0,0,0,0,1.30156891740268,1.29622247084001,1.23828654879275,1.28977768037123,0,0,0.984424715796954,1.18769228537172,0,0,6.10982486189109,1.13254726036036,0,0,0.420134791697757,0,0,0,0,0
20200414,1.35868471775546,1.26370377603501,1.4294647303427,1.28055068526839,0,0,1.21777542162218,0,0,1.18455169799242,0,0,0,0,0,1.46734237267165,1.27536677241782,1.13354575411999,0,0,0,1.01050861965245,1.14976963016598,0,0,4.52157187581717,1.06819488264148,0,0,0.634684020373222,0,0.712630565779785,0,0,0
20200415,1.15800243173274,1.23885890773615,1.44500464039067,1.14124911705348,0,0,1.12207947526353,0,0,1.23631619104227,0,0,0,0,0,1.48726295034404,1.28295304117586,1.15183142545866,0,0,0,1.03683977309317,1.19531397259963,0,0,6.71588775997953,1.20370840211071,0,0,0.38699363269367,0,0.401465668745367,0,0,0
20200416,1.36389568717522,1.27837528727213,1.48166435139614,1.20958908781843,0,0,1.15673944478293,0,0,1.20873285738908,0,0,0,0,0,1.56839494202963,1.25500889120344,1.2404012271386,0,0,0,1.07912412769158,1.03823675010126,0,0,0.895228697795295,0.943671109313604,0,0,0.322658707991756,0,0.804123181510374,0,0,0
20200417,1.30141092408745,1.31440079736042,1.46427919292343,1.11771804711157,0,0,1.21993201343738,0,0,1.14428176887089,0,0,0,0,0,1.37293044973538,1.25615937799336,1.2282125653917,0,0,0,1.16480337573995,1.29213995765069,0,0,6.37546956695781,1.1254524177891,0,0,0.78604043490358,0,0.86748348942479,0,0,0
20200418,1.31481520226893,1.23228499715386,1.35536424338711,1.23812414652096,0,0,1.13454668601005,0,0,1.27430000800757,0,0,0,0,0,1.36893344768827,1.30640928696499,1.21026782446451,0,0,0,1.0398341886542,1.16768142990936,0,0,1.983469731019,1.05983291048553,0,0,0.732048168257157,0,0.449654481067531,0,0,0
20200419,1.29682373614471,1.26738741363212,1.26549952897692,1.1028737745242,0,0,1.14125435550856,0,0,1.18761125993971,0,0,0,0,0,1.28601752617664,1.24109594813306,1.27362240053287,0,0,0,1.18731763150271,1.09521722978054,0,0,1.97834475135507,1.07894771135674,0,0,0.367697168078988,0,0.759385625799148,0,0,0
