Dates,GCNY3M Index,GCNY10YR Index,SHIF3M Index,FXI US EQUITY,VXFXI INDEX
2013-02-05,2.72,3.61,3.8913,40.62,20.13
2013-02-06,2.77,3.6,3.8929,40.46,19.74
2013-02-07,2.67,3.6,3.8937,39.52,20.34
2013-02-08,2.7,3.6,3.8916,39.85,19.41
2013-02-11,,,,39.77,19.76
2013-02-12,,,,39.83,18.81
2013-02-13,,,,40.05,18.66
2013-02-14,,,,40.22,18.78
2013-02-15,,,,40.32,18.49
2013-02-18,2.61,3.6,3.886,,
2013-02-19,2.67,3.59,3.8817,39.44,19.56
2013-02-20,2.74,3.6,3.88,39.04,20.44
2013-02-21,2.71,3.58,3.88,38.51,21.23
2013-02-22,2.72,3.58,3.8798,38.54,21.04
2013-02-25,2.7,3.57,3.88,38.04,23.8
2013-02-26,2.75,3.59,3.8842,38.12,23.4
2013-02-27,2.7,3.6,3.8866,38.47,21.82
2013-02-28,2.69,3.6,3.8946,38.95,21.21
2013-03-01,2.66,3.6,3.8946,38.6,21.68
2013-03-04,2.65,3.6,3.892,37.93,22.77
2013-03-05,2.75,3.6,3.8918,38.2199,22.3
2013-03-06,2.65,3.6,3.8866,38.5,21.59
2013-03-07,2.75,3.6,3.8837,38.57,20.8
2013-03-08,2.7,3.59,3.8812,39.08,20.53
2013-03-11,2.73,3.59,3.8816,38.63,21.62
2013-03-12,2.67,3.6,3.8822,37.98,21.02
2013-03-13,2.7,3.6,3.8833,37.34,21.82
2013-03-14,2.74,3.6,3.8821,37.76,21.08
2013-03-15,2.7,3.59,3.8836,37.44,21.02
2013-03-18,2.67,3.59,3.8801,36.79,22.39
2013-03-19,2.7,3.59,3.8802,36.34,23.3
2013-03-20,2.7,3.61,3.8804,37.25,22.95
2013-03-21,2.67,3.61,3.8794,36.84,23.89
2013-03-22,2.71,3.61,3.8801,36.94,23.22
2013-03-25,2.7,3.59,3.8801,36.82,22.81
2013-03-26,2.7,3.6,3.8802,37.31,21.8
2013-03-27,2.63,3.59,3.8811,37.35,21.3
2013-03-28,2.6,3.59,3.8814,36.93,21.49
2013-03-29,2.7,3.59,3.8805,,
2013-04-01,2.69,3.57,3.8804,36.48,22.41
2013-04-02,2.69,3.57,3.8804,36.485,22.03
2013-04-03,2.79,3.56,3.8804,35.87,23.05
2013-04-04,,,,35.97,22.84
2013-04-05,,,,35.64,23.39
2013-04-08,2.56,3.56,3.8818,35.63,23.74
2013-04-09,2.56,3.5,3.8812,36.24,23.23
2013-04-10,2.52,3.5,3.8818,36.42,22.84
2013-04-11,,3.5,3.8803,36.27,22.65
2013-04-12,2.61,3.51,3.8803,36,22.79
2013-04-15,2.53,3.52,3.8802,34.92,25.85
2013-04-16,,3.46,3.8803,35.56,24.44
2013-04-17,2.58,3.46,3.8803,34.83,27.18
2013-04-18,2.61,3.43,3.8803,34.93,26.29
2013-04-19,2.57,3.43,3.8813,36.05,24.43
2013-04-22,2.52,3.43,3.8828,36.22,24.39
2013-04-23,,3.49,3.8844,36.02,23.83
2013-04-24,2.76,3.49,3.8837,36.48,23.24
2013-04-25,2.75,3.49,3.8857,37.05,23.48
2013-04-26,2.63,3.49,3.8843,36.9399,23.24
2013-04-29,,,,37.42,22.7
2013-04-30,,,,37.74,21.93
2013-05-01,,,,37.185,23.28
2013-05-02,2.7,3.42,3.883,37.38,22.66
2013-05-03,2.69,3.44,3.8814,37.71,21.61
2013-05-06,2.72,3.44,3.881,37.89,21.95
2013-05-07,2.59,3.44,3.8808,38.3084,20.88
2013-05-08,2.63,3.42,3.8804,38.62,21.2
2013-05-09,2.59,3.42,3.8803,38.22,21.62
2013-05-10,2.55,3.41,3.8802,38.42,21.39
2013-05-13,2.69,3.43,3.88,37.73,21.35
2013-05-14,2.57,3.42,3.8803,37.75,21.43
2013-05-15,2.59,3.43,3.8803,37.75,20.77
2013-05-16,2.57,3.43,3.8805,37.54,20.17
2013-05-17,2.57,3.43,3.8823,37.91,19.66
2013-05-20,2.62,3.43,3.8831,38.37,21.27
2013-05-21,2.57,3.43,3.8834,38.12,20.98
2013-05-22,2.57,3.44,3.8852,37.54,22.98
2013-05-23,2.57,3.44,3.8847,37.18,23.3
2013-05-24,2.67,3.44,3.8838,36.56,24.47
2013-05-27,2.59,3.43,3.8834,,
2013-05-28,2.82,3.42,3.8848,37.16,23.69
2013-05-29,2.77,3.42,3.8821,36.58,24.65
2013-05-30,2.6,3.43,3.8818,36.74,24.2
2013-05-31,2.8,3.42,3.8821,36.01,25.22
2013-06-03,2.62,,3.8834,36.54,24.69
2013-06-04,2.78,3.43,3.8835,36.18,24.83
2013-06-05,2.85,3.45,3.8838,35.69,25.45
2013-06-06,2.62,3.45,3.8938,35.92,26.04
2013-06-07,2.62,3.46,4.574,35.67,25.74
2013-06-10,,,,35.35,25.48
2013-06-11,,,,34.82,26.89
2013-06-12,,,,34.59,27.97
2013-06-13,3.08,3.46,5.205,34.94,27.23
2013-06-14,2.65,3.46,5.29,33.98,28.48
2013-06-17,3.22,3.47,5.319,34.48,28.35
2013-06-18,2.68,3.46,5.329,34.56,28.24
2013-06-19,2.6,3.46,5.408,33.61,27.63
2013-06-20,2.57,3.46,5.803,32.21,35.18
2013-06-21,2.6,3.46,5.79,32.74,31.58
2013-06-24,3.05,3.54,5.724,31.94,35.21
2013-06-25,5,3.61,5.641,31.7,34.31
2013-06-26,3.5,3.61,5.582,32.26,31.69
2013-06-27,2.88,3.61,5.539,32.49,30.61
2013-06-28,2.57,3.61,5.439,32.52,29.62
2013-07-01,3.16,3.61,5.295,32.48,28.63
2013-07-02,3.16,3.61,5.211,32.02,30.64
2013-07-03,4,3.61,5.148,31.73,31.93
2013-07-04,3.16,3.56,5.029,,
2013-07-05,3.75,3.52,4.939,32.07,30.81
2013-07-08,3.09,3.55,4.794,32.21,30.41
2013-07-09,2.89,3.55,4.723,32.36,28.83
2013-07-10,3.11,3.56,4.704,32.45,28.29
2013-07-11,2.96,3.57,4.6955,34.15,27.43
2013-07-12,3.15,3.58,4.691,33.21,28.6
2013-07-15,3.64,3.61,4.6785,33.55,27.75
2013-07-16,3.17,3.61,4.6703,33.62,28.35
2013-07-17,2.96,3.63,4.662,33.83,28.3
2013-07-18,3.6,3.68,4.6578,33.63,27.22
2013-07-19,3.5,3.68,4.6525,33.73,26.3
2013-07-22,3.6,3.68,4.6515,33.77,25.35
2013-07-23,3.6,3.68,4.6517,34.7,24.05
2013-07-24,3.68,3.8,4.661,34.34,24.48
2013-07-25,3.65,,4.6601,34.64,23.71
2013-07-26,3.53,3.72,4.667,34.72,23.24
2013-07-29,3.52,3.72,4.671,34.31,24.76
2013-07-30,3.55,3.75,4.667,34.4,24.8
2013-07-31,3.58,3.73,4.6645,34.26,24.59
2013-08-01,3.61,,4.6635,34.915,23.96
2013-08-02,3.7,,4.6595,34.97,23.53
2013-08-05,3.5,3.73,4.655,34.67,22.91
2013-08-06,3.38,3.72,4.6538,34.43,23.25
2013-08-07,3.5,3.75,4.6515,33.78,24.56
2013-08-08,3.47,3.85,4.6504,34.4,24.91
2013-08-09,3.5,3.85,4.6501,34.53,24.04
2013-08-12,3.46,3.85,4.65,35.65,22.92
2013-08-13,3.42,3.94,4.65,36.38,23.68
2013-08-14,3.42,3.98,4.65,36.41,23.57
2013-08-15,3.46,3.96,4.6502,36.15,24.21
2013-08-16,3.5,3.98,4.6503,36.16,24.61
2013-08-19,3.53,4,4.6573,36.06,24.93
2013-08-20,3.57,4.05,4.6636,35.57,25.37
2013-08-21,3.7,4.07,4.658,34.85,26.38
2013-08-22,3.5,,4.662,35.79,25.31
2013-08-23,3.5,4.05,4.662,35.66,24.77
2013-08-26,3.57,3.99,4.6619,35.679,25.29
2013-08-27,3.4,4.01,4.6609,35.075,27.21
2013-08-28,3.7,,4.6586,34.99,27.93
2013-08-29,3.63,4.04,4.658,35.11,28.13
2013-08-30,3.63,,4.6572,35.13,27.47
2013-09-02,3.6,,4.6561,,
2013-09-03,3.6,4.07,4.6558,36.23,28.2
2013-09-04,3.62,4.07,4.6566,36.85,27.44
2013-09-05,3.61,4.08,4.6566,37.23,26.55
2013-09-06,3.62,,4.6573,37.38,26.38
2013-09-09,3.62,4.07,4.6564,38.271,26.69
2013-09-10,3.61,4.08,4.6549,38.791,25.69
2013-09-11,3.56,4.1,4.6559,38.5,25.09
2013-09-12,3.65,4.14,4.6563,38.07,24.98
2013-09-13,3.75,,4.6571,38.205,25.07
2013-09-16,3.75,4.15,4.6569,38.59,25.55
2013-09-17,3.61,4.14,4.6579,38.41,26.01
2013-09-18,3.61,,4.6584,39.16,25.03
2013-09-19,,,,38.88,23.71
2013-09-20,,,,38.43,24.8
2013-09-23,3.7,4.03,4.6717,38.645,24.38
2013-09-24,3.59,4.05,4.6731,38.11,24.21
2013-09-25,3.62,4.07,4.6715,37.915,23.67
2013-09-26,3.62,4.07,4.6732,37.9,22.9
2013-09-27,3.65,,4.6722,37.65,23.07
2013-09-30,4.06,,4.6704,37.08,25.51
2013-10-01,,,,37.6,25.38
2013-10-02,,,,37.57,24.87
2013-10-03,,,,37.51,25.24
2013-10-04,,,,38.01,24.83
2013-10-07,,,,37.6,26.73
2013-10-08,3.55,4.02,4.6685,37.53,27.59
2013-10-09,3.65,4.03,4.6682,37.725,27.03
2013-10-10,3.61,4.05,4.6681,38.14,25.38
2013-10-11,3.57,,4.6679,38.355,24.63
2013-10-14,3.52,,4.6661,38.5,24.88
2013-10-15,3.62,4.1,4.6655,38.12,26.31
2013-10-16,3.59,4.08,4.6654,38.205,24.46
2013-10-17,3.26,4.11,4.6681,38.11,22.69
2013-10-18,3.59,4.11,4.6695,38.15,21.46
2013-10-21,3.58,4.13,4.6775,38.175,20.95
2013-10-22,3.59,4.14,4.6813,38.171,21.65
2013-10-23,3.59,4.16,4.6843,36.9,23.52
2013-10-24,3.61,4.18,4.6876,36.475,24.4
2013-10-25,3.61,,4.691,36.43,23.98
2013-10-28,3.59,4.21,4.6975,36.55,23.86
2013-10-29,3.59,,4.6966,37.03,22.94
2013-10-30,3.62,4.22,4.6965,37.54,23.15
2013-10-31,3.95,4.22,4.6948,37.57,22.38
2013-11-01,3.76,,4.6925,37.83,23.15
2013-11-04,3.8,,4.6921,37.885,22.62
2013-11-05,3.66,,4.693,37.275,24.27
2013-11-06,4.14,,4.6926,37.24,23.94
2013-11-07,4.06,,4.6933,36.635,24.63
2013-11-08,3.66,4.25,4.6944,36.84,23.96
2013-11-11,3.69,4.41,4.6962,37.225,23.84
2013-11-12,3.66,4.43,4.6978,36.9,23.08
2013-11-13,3.59,4.42,4.699,36.49,24.04
2013-11-14,3.66,4.47,4.6997,36.825,23.35
2013-11-15,3.69,4.48,4.706,38.44,24.93
2013-11-18,3.86,4.63,4.7095,39.82,28.17
2013-11-19,3.86,4.66,4.71,39.88,27.11
2013-11-20,3.59,,4.7092,39.57,26.72
2013-11-21,3.59,4.7,4.711,39.72,26.43
2013-11-22,3.69,4.62,4.7118,39.96,25.6
2013-11-25,3.59,4.64,4.7132,39.17,25.46
2013-11-26,3.66,4.64,4.7156,39.38,25.22
2013-11-27,3.66,4.62,4.7211,40.19,25.51
2013-11-28,4.18,4.56,4.7181,,
2013-11-29,4.2,4.45,4.7229,40.13,24.53
2013-12-02,4.19,4.45,4.7197,39.79,25.37
2013-12-03,4.27,,4.7365,39.43,26.08
2013-12-04,4.21,,4.7778,39.64,26.18
2013-12-05,4.24,4.52,4.885,39.4,26.04
2013-12-06,4.27,,5.167,40.15,25.4
2013-12-09,4.16,4.54,5.2581,39.88,25.97
2013-12-10,4.3,4.63,5.338,39.83,24.58
2013-12-11,4.24,4.63,5.332,38.53,25.37
2013-12-12,3.86,4.59,5.3222,38.11,25.4
2013-12-13,4.16,4.61,5.335,38.38,24.31
2013-12-16,4.4,4.59,5.331,38.37,24.43
2013-12-17,4.21,4.61,5.3537,37.72,24.59
2013-12-18,4.3,4.64,5.385,38.47,22.56
2013-12-19,4.16,4.61,5.4239,37.59,23.54
2013-12-20,4.21,4.63,5.458,37.32,22.31
2013-12-23,4.3,,5.516,37.27,21.62
2013-12-24,4.47,4.63,5.5174,37.95,21.62
2013-12-25,4.16,4.61,5.522,,
2013-12-26,4.16,4.59,5.538,37.64,21.85
2013-12-27,4.44,4.59,5.5465,38.2,21.67
2013-12-30,4.16,4.59,5.553,37.97,21.25
2013-12-31,4.16,4.62,5.5565,38.37,21.65
2014-01-01,,,,,
2014-01-02,5,,5.5657,37.12,24.49
2014-01-03,4.88,4.67,5.5661,36.66,24.78
2014-01-06,4.44,,5.5732,36.01,24.3
2014-01-07,4.16,4.68,5.576,36.02,23.46
2014-01-08,4.16,4.64,5.5821,36.45,23.51
2014-01-09,4.16,4.62,5.5837,35.78,24.47
2014-01-10,4.16,4.61,5.5841,36.43,23.32
2014-01-13,4.32,,5.5849,35.71,23.44
2014-01-14,4.16,4.64,5.5865,36.26,21.94
2014-01-15,3.86,4.6,5.5846,36.19,22.33
2014-01-16,4.16,,5.5812,35.86,22.67
2014-01-17,4.65,4.61,5.5868,35.8,22.22
2014-01-20,4.32,,5.5893,,
2014-01-21,4.16,4.6,5.591,35.8,22.78
2014-01-22,4.16,4.54,5.5924,36.66,21.74
2014-01-23,4.2,4.55,5.5926,35.02,25.12
2014-01-24,4.16,4.5,5.5946,34.22,27.31
2014-01-27,4.11,4.49,5.5989,34.16,28.59
2014-01-28,4.16,,5.5998,34.55,29.46
2014-01-29,4.65,4.53,5.6,34.5,28.03
2014-01-30,4,,5.6,34.66,28.51
2014-01-31,,,,34.58,29.42
2014-02-03,,,,33.75,31.44
2014-02-04,,,,34.14,30.61
2014-02-05,,,,33.71,31.94
2014-02-06,,,,34.27,30.09
2014-02-07,3.89,,5.6,34.4,28.8
2014-02-10,3.83,,5.6031,34.1,29.19
2014-02-11,3.7,4.5,5.6005,35.4,28.17
2014-02-12,3.77,4.5,5.6012,35.38,28.14
2014-02-13,3.8,4.49,5.6037,35.47,26.73
2014-02-14,3.8,4.49,5.6005,35.78,25.98
2014-02-17,3.71,4.51,5.6,,
2014-02-18,3.51,,5.6,35.8,26.45
2014-02-19,3.54,4.55,5.6,35.98,26.68
2014-02-20,3.52,4.56,5.596,35.68,26.81
2014-02-21,3.5,4.55,5.5775,35.74,26.73
2014-02-24,,4.52,5.5665,35.31,27.02
2014-02-25,,4.5,5.5585,34.7,26.97
2014-02-26,3.49,4.48,5.5415,34.82,26.57
2014-02-27,3.5,4.4,5.536,35.78,26.3
2014-02-28,3.43,,5.529,35.39,26.63
2014-03-03,3.51,4.44,5.519,34.96,27.95
2014-03-04,3.43,4.48,5.515,35.36,26.69
2014-03-05,3.52,,5.5105,35.01,27.3
2014-03-06,3.5,,5.5067,35.38,25.99
2014-03-07,3.43,,5.504,34.99,25.65
2014-03-10,,4.5,5.502,34.44,27.41
2014-03-11,,4.49,5.5002,33.9,27.88
2014-03-12,,,5.5,33.81,28.01
2014-03-13,3.45,4.48,5.5,32.98,29.4
2014-03-14,3.5,4.45,5.5,33.03,29.1
2014-03-17,3.42,4.45,5.5,33.07,27.54
2014-03-18,3.5,4.46,5.5,33.63,25.43
2014-03-19,3.42,4.48,5.5,33.1,25.97
2014-03-20,3.33,4.48,5.5,33,25.64
2014-03-21,3.44,4.5,5.5,33.95,26.25
2014-03-24,3.45,4.49,5.5,34.49,26.74
2014-03-25,3.5,4.49,5.5,34.77,26.43
2014-03-26,,4.51,5.5,34.85,26.23
2014-03-27,,4.5,5.5,35.1,26.36
2014-03-28,3.5,4.5,5.5,35.829,26.16
2014-03-31,3.36,4.51,5.5,35.78,24.71
2014-04-01,3.08,4.51,5.5,35.9,23.92
2014-04-02,3.51,4.53,5.5,35.84,23.25
2014-04-03,3.42,4.55,5.5,35.75,22.74
2014-04-04,3.42,4.54,5.5,35.63,23.31
2014-04-07,,,,35.81,23.67
2014-04-08,3.37,4.53,5.5,36.38,23.03
2014-04-09,3.38,4.54,5.5,36.82,22.62
2014-04-10,3.5,4.54,5.5,36.68,23.9
2014-04-11,3.5,,5.5,36.14,24.11
2014-04-14,3.37,,5.5,36.2,23.25
2014-04-15,3.5,,5.5,35.29,23.94
2014-04-16,3.3,4.41,5.5,35.73,22.49
2014-04-17,3.26,,5.5,35.82,21.74
2014-04-18,3.12,,5.5,,
2014-04-21,3.5,,5.5,35.59,22.51
2014-04-22,3.42,4.36,5.5,35.41,22.05
2014-04-23,3.42,4.39,5.5,34.93,22.07
2014-04-24,3.31,4.39,5.5,34.98,21.34
2014-04-25,3.45,4.4,5.49,34.7,21.81
2014-04-28,3.5,,5.4982,34.61,22.76
2014-04-29,3.5,,5.5,35.07,22.17
2014-04-30,3.38,4.38,5.495,34.93,21.02
2014-05-01,,,,34.99,21.33
2014-05-02,,,,35,20.61
2014-05-05,3.4,4.35,5.4655,34.7,21.15
2014-05-06,3.2,,5.4474,34.76,21.21
2014-05-07,3.4,,5.4167,34.61,21.19
2014-05-08,3.4,4.32,5.3992,34.72,21.07
2014-05-09,3.38,4.24,5.3909,34.58,20.08
2014-05-12,3.4,4.18,5.3764,35.32,18.64
2014-05-13,3.24,4.19,5.3414,35.42,18.62
2014-05-14,3.2,4.16,5.3198,35.82,19.14
2014-05-15,3.2,4.2,5.2665,35.57,19.64
2014-05-16,3.36,4.21,5.2418,35.9699,19.73
2014-05-19,3.37,4.22,5.2142,35.76,19.85
2014-05-20,3.4,,5.1772,35.55,19.84
2014-05-21,3.43,,5.1215,36.04,19.81
2014-05-22,,,5.0935,36.35,19.25
2014-05-23,3.4,,5.0675,36.34,18.9
2014-05-26,3.3,4.22,5.0413,,
2014-05-27,3.2,4.2,5.0197,36.15,19.16
2014-05-28,3.4,,4.9768,36.59,19.42
2014-05-29,3.68,,4.9418,36.66,19.4
2014-05-30,3.34,4.14,4.925,36.85,19.7
2014-06-02,,,,37.12,20.52
2014-06-03,3.41,4.07,4.883,37.45,20.99
2014-06-04,3.1,4.05,4.855,37.14,20.57
2014-06-05,3.3,4.07,4.8393,37.44,20.37
2014-06-06,3.07,,4.8259,37.24,19.55
2014-06-09,3.3,4.11,4.8181,37.61,19.16
2014-06-10,3.16,4.1,4.8095,37.78,18.81
2014-06-11,3.3,4.09,4.7941,37.62,19.05
2014-06-12,3.16,4.09,4.7862,37.52,19.59
2014-06-13,3.14,4.1,4.7794,38.09,19.42
2014-06-16,3.16,4.1,4.7777,38.02,19.8
2014-06-17,3.2,4.13,4.7825,37.99,19.28
2014-06-18,3.52,,4.7767,38.28,18.41
2014-06-19,3.2,4.09,4.7692,37.93,18.35
2014-06-20,3.74,4.07,4.7751,37.83,17.59
2014-06-23,3.52,,4.7761,37.36,18.29
2014-06-24,3.2,4.08,4.7679,36.7,17.76
2014-06-25,3.2,4.08,4.7582,36.77,17.78
2014-06-26,3.2,4.09,4.7478,37.13,17.3
2014-06-27,3.2,4.09,4.7482,37.21,17.02
2014-06-30,3.43,,4.7499,37.04,16.97
2014-07-01,3.5,,4.7499,37.32,16.93
2014-07-02,3.43,,4.75,38.02,17.55
2014-07-03,3.5,,4.75,38.43,17.28
2014-07-04,3.5,4.18,4.75,,
2014-07-07,3.5,,4.7495,38.35,17.93
2014-07-08,3.3,4.18,4.75,38.15,17.93
2014-07-09,3.25,4.16,4.749,37.97,18.01
2014-07-10,3.37,4.17,4.7438,37.74,17.93
2014-07-11,3.36,4.16,4.7423,37.9,17.98
2014-07-14,3.37,,4.7461,38.4,18.07
2014-07-15,3.42,4.17,4.7485,38.4,17.75
2014-07-16,3.5,4.23,4.7487,38.52,17.94
2014-07-17,3.5,4.24,4.7448,37.97,18.7
2014-07-18,3.5,4.32,4.7467,38.24,18.04
2014-07-21,,4.31,4.7467,38.21,18.49
2014-07-22,3.51,4.32,4.7465,39.07,18.45
2014-07-23,3.25,4.3,4.7525,39.59,18.71
2014-07-24,3.68,4.32,4.7465,40.12,19.88
2014-07-25,3.5,4.27,4.7465,40.19,19.68
2014-07-28,3.5,4.31,4.7465,41.05,20.92
2014-07-29,3.75,4.3,4.739,40.95,21.3
2014-07-30,3.71,4.3,4.7316,40.71,21.25
2014-07-31,3.51,4.32,4.7215,40.47,21.43
2014-08-01,3.83,4.29,4.7149,40.72,21.55
2014-08-04,3.86,4.28,4.7081,41.07,21.49
2014-08-05,3.5,4.28,4.7049,40.47,22.15
2014-08-06,3.83,4.27,4.6982,40.21,22.1
2014-08-07,3.54,4.27,4.6941,39.86,22.86
2014-08-08,3.5,4.28,4.6921,40.49,22.72
2014-08-11,3.78,4.29,4.6916,41.04,22.7
2014-08-12,3.52,4.3,4.6905,40.97,22.04
2014-08-13,3.52,4.29,4.6882,41.47,21.08
2014-08-14,3.5,4.28,4.6834,41.02,20.12
2014-08-15,3.98,,4.6811,41.07,19.42
2014-08-18,3.5,4.22,4.6805,41.4,19.41
2014-08-19,3.5,4.24,4.6791,41.43,19.18
2014-08-20,,4.25,4.6804,41.21,19.15
2014-08-21,,4.27,4.6786,40.67,19.2
2014-08-22,,4.26,4.6764,40.89,18.66
2014-08-25,3.5,4.27,4.6758,41.25,18.51
2014-08-26,3.83,4.28,4.6695,41.31,18.18
2014-08-27,3.5,4.27,4.668,41.02,18.03
2014-08-28,3.5,4.26,4.6689,40.52,17.96
2014-08-29,3.5,,4.6659,40.47,17.33
2014-09-01,3.5,4.25,4.6665,,
2014-09-02,4.02,4.26,4.6654,40.71,17.39
2014-09-03,3.5,4.27,4.6652,42.06,18.9
2014-09-04,3.64,4.28,4.6632,42.19,18.98
2014-09-05,3.5,4.29,4.6539,42.52,19.27
2014-09-08,,,,42.29,19.34
2014-09-09,3.5,4.3,4.6522,41.99,19.76
2014-09-10,,4.3,4.6495,41.25,20.09
2014-09-11,3.5,,4.642,41.11,20.29
2014-09-12,3.67,4.3,4.6421,40.95,20.77
2014-09-15,3.7,4.29,4.6393,40.37,21.74
2014-09-16,3.5,4.28,4.6349,40.63,22.64
2014-09-17,3.5,4.3,4.6296,40.34,21.72
2014-09-18,3.63,,4.6206,40.28,21.31
2014-09-19,3.5,4.2,4.607,39.865,20.72
2014-09-22,,4.05,4.5986,39.12,22.12
2014-09-23,3.61,4.05,4.587,39.08,21.22
2014-09-24,3.66,,4.5741,39.84,21
2014-09-25,3.5,4.07,4.562,39,21.96
2014-09-26,3.5,,4.5565,39.19,21.41
2014-09-29,3.79,,4.55,38.27,23.76
2014-09-30,3.79,,4.5445,38.28,23.99
2014-10-01,,,,37.46,25.08
2014-10-02,,,,37.47,25.87
2014-10-03,,,,38.08,24.89
2014-10-06,,,,38.63,24.97
2014-10-07,,,,38.3,24.78
2014-10-08,3.8,4.01,4.544,39.02,24.4
2014-10-09,3.8,4.04,4.5394,38.38,24.92
2014-10-10,4.04,,4.535,37.71,26.05
2014-10-13,3.81,4.03,4.5352,38.049,26.83
2014-10-14,4.04,4.03,4.5346,38.11,27.99
2014-10-15,3.5,3.9,4.5255,37.95,29.13
2014-10-16,3.5,3.88,4.5208,37.8,30.5
2014-10-17,,3.85,4.5148,38.24,26.91
2014-10-20,3.52,,4.5052,38.26,25.76
2014-10-21,3.66,3.76,4.4978,38.41,24.44
2014-10-22,3.52,3.77,4.491,38.26,23.82
2014-10-23,,3.82,4.4825,38.5,23.46
2014-10-24,3.57,3.84,4.4685,38.64,23.39
2014-10-27,3.52,3.83,4.466,38.1,22.68
2014-10-28,3.6,,4.4502,39.27,22.84
2014-10-29,3.52,,4.4503,39.41,22.99
2014-10-30,4.46,,4.4495,39.45,22.44
2014-10-31,3.52,,4.4472,39.93,22.72
2014-11-03,3.8,3.83,4.4407,39.55,23.39
2014-11-04,3.4,,4.4358,39.77,23.12
2014-11-05,3.15,3.71,4.4234,39.46,23.35
2014-11-06,3.42,3.64,4.403,39.35,23.28
2014-11-07,,,4.3813,39.28,22.94
2014-11-10,3.15,,4.3659,39.3,23.61
2014-11-11,4.04,,4.351,39.49,23.81
2014-11-12,3.34,,4.288,39.45,24.16
2014-11-13,3.41,3.62,4.25,39.68,25.1
2014-11-14,3.4,3.64,4.233,40.45,25.78
2014-11-17,3.3,,4.209,39.25,24.44
2014-11-18,3.35,3.7,4.193,38.82,23.87
2014-11-19,3.35,,4.1802,38.64,22.68
2014-11-20,3.34,3.67,4.1771,38.49,21.43
2014-11-21,3.42,3.71,4.1758,39.91,23.25
2014-11-24,,3.63,4.145,40.02,23.29
2014-11-25,,3.49,4.1562,39.69,22.41
2014-11-26,3.21,3.56,4.163,40.93,24.24
2014-11-27,3.39,3.54,4.1695,,
2014-11-28,3.15,3.55,4.1695,40.6,23.87
2014-12-01,3.3,3.55,4.1751,39.5375,24.43
2014-12-02,3.35,3.56,4.183,40.51,25.84
2014-12-03,2.8,3.59,4.193,40.295,26.08
2014-12-04,3.25,3.66,4.1952,41.51,28.88
2014-12-05,3.46,3.68,4.2177,41.98,29.28
2014-12-08,3.2,,4.229,41.68,28.47
2014-12-09,3.5,3.84,4.236,40.29,28.64
2014-12-10,3.59,3.77,4.248,39.9,27.67
2014-12-11,3.42,,4.316,40.06,27.3
2014-12-12,3.52,,4.3313,39.56,26.73
2014-12-15,3.34,3.8,4.42,39.45,26.32
2014-12-16,3.68,,4.5652,39.36,26.65
2014-12-17,3.68,,4.7355,40.34,28.15
2014-12-18,3.61,3.76,4.876,40.53,26.12
2014-12-19,3.68,3.78,5.001,40.26,25.84
2014-12-22,3.68,,5.1066,41.25,26.03
2014-12-23,3.57,3.73,5.1615,40.66,25.06
2014-12-24,3.63,3.69,5.166,40.33,25.18
2014-12-25,3.68,,5.155,,
2014-12-26,3.4,3.65,5.1485,41.68,27.1
2014-12-29,3.54,3.65,5.1385,41.59,26.68
2014-12-30,3.68,,5.1398,40.95,25.92
2014-12-31,3.68,,5.1351,41.62,26.01
2015-01-01,,,,,
2015-01-02,,,,41.68,26.46
2015-01-05,3.51,3.65,5.125,41.53,26.97
2015-01-06,3.57,3.64,5.077,41.02,27.24
2015-01-07,3.6,3.65,5.019,42.1,27.11
2015-01-08,3.66,,4.963,42.44,25.57
2015-01-09,4.04,,4.925,42.28,25.39
2015-01-12,3.49,3.65,4.9061,41.9,25.69
2015-01-13,3.25,,4.9055,42.5,24.82
2015-01-14,3.52,,4.898,42.05,25.49
2015-01-15,3.46,3.56,4.894,42.47,26.1
2015-01-16,3.41,3.57,4.889,42.22,26.17
2015-01-19,3.55,3.52,4.894,,
2015-01-20,3.25,3.49,4.897,41.76,27.86
2015-01-21,3.66,3.49,4.9,43.09,26.72
2015-01-22,3.3,3.48,4.9,43.86,26.66
2015-01-23,3.1,,4.901,43.75,25.83
2015-01-26,3.23,,4.8935,43.73,25.6
2015-01-27,3.26,3.45,4.897,42.89,25.16
2015-01-28,3.26,,4.9005,42.11,25.04
2015-01-29,3.26,3.5,4.907,42.39,25.26
2015-01-30,3.39,3.51,4.914,41.24,25.52
2015-02-02,3.54,3.52,4.9164,41.94,25.98
2015-02-03,3.45,3.49,4.9167,42.79,25.94
2015-02-04,3.15,,4.928,43.15,27.32
2015-02-05,3.52,3.46,4.916,43.01,26.06
2015-02-06,3.46,3.46,4.908,42.04,24.87
2015-02-09,3.27,,4.904,41.94,24.98
2015-02-10,3.43,3.43,4.899,42.13,23.99
2015-02-11,3.63,,4.9,42.11,23.03
2015-02-12,3.27,,4.901,42.71,22.51
2015-02-13,3.39,3.38,4.9,42.98,21.59
2015-02-16,3.15,3.36,4.9,,
2015-02-17,3.15,,4.9,43.14,20.99
2015-02-18,,,,43.1,20.91
2015-02-19,,,,43.06,20.78
2015-02-20,,,,43.33,20.61
2015-02-23,,,,42.97,21.35
2015-02-24,,,,43.5,21.35
2015-02-25,3.44,3.36,4.9,43.24,21.1
2015-02-26,3.49,3.37,4.9,43.77,21.03
