date,X601398.CH.EQUITY,X1398.HK.EQUITY,X601939.CH.EQUITY,X939.HK.EQUITY,X601318.CH.EQUITY,X2318.HK.EQUITY,X601288.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X2628.HK.EQUITY,X601328.CH.EQUITY,X3328.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600958.CH.EQUITY,X600837.CH.EQUITY,X600816.CH.EQUITY,X3056.TT.EQUITY,X601108.CH.EQUITY,X600919.CH.EQUITY,X600369.CH.EQUITY,X2905.TT.EQUITY,X3040.TT.EQUITY,X600061.CH.EQUITY,X600848.CH.EQUITY,X300059.CH.EQUITY,X3266.TT.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X601155.CH.EQUITY,X6005.TT.EQUITY,X001979.CH.EQUITY,X2852.TT.EQUITY,X2841.TT.EQUITY,X1463.TT.EQUITY,X2890.TT.EQUITY,X2838.TT.EQUITY,X17.HK.EQUITY,X2509.TT.EQUITY,X2891.TT.EQUITY,X2007.HK.EQUITY,X1997.HK.EQUITY,X2506.TT.EQUITY,X2816.TT.EQUITY,X2701.TT.EQUITY,X2849.TT.EQUITY,X1903.TT.EQUITY,X2388.HK.EQUITY,X2880.TT.EQUITY,X2845.TT.EQUITY,X5876.TT.EQUITY,X600926.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY
20200825,0.0221894258567965,0.0231893568863747,0.0496195132066486,0.0309731966067439,0.0498205080362313,0.0251704866510331,0.0237686369413381,0.0368895095831032,0.0198679086006797,0.031861181919966,0.0237860807642203,0.00979858192508907,0.0189332989794002,0.0243704942238435,0.0455588292786863,0.0124338509826315,0.0741939637842917,0.028502614594717,0.0176712638840017,0,0.0183553913029207,0.015040985995088,0,0,0.0222573948687857,0.0285632442642826,0.0361233281407938,0.0338514600514622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200826,0.0224501926119879,0.0225937166014138,0.0418504596928365,0.0298614969341944,0.0487299139264599,0.0144592873343976,0.0218954527697099,0.0416223789802416,0.020481492702884,0.0325485676780821,0.0180120081911224,0.00979337840728972,0.0178907976103524,0.0243888204888012,0.0400375654182524,0.0136945337651034,0.0661016042369477,0.025846364505315,0.0258836265816097,0,0.0181457535995049,0.0177858920919727,0,0,0.023637121665805,0.0270315541789837,0.0345945604958186,0.0224291164742021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200827,0.0213375436748701,0.0228392522489981,0.0424521702446869,0.0288222816499167,0.0449622233550524,0.0230089810547458,0.02112002009561,0.0419257572913451,0.0213462767570898,0.0320282123729778,0.0160338178018829,0.00868006279581435,0.0185085732833903,0.0325150098746582,0.0355992048849175,0.0142913396358938,0.0414148708324071,0.0262786399106213,0.0186409469837943,0,0.0177805576711239,0.0202615457196773,0,0,0.0229756382764155,0.0310848190465351,0.0354738447166788,0.0225358560613155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200828,0.0331264480409328,0.0240886308440763,0.0428620169477726,0.0311064730733137,0.0441133335029388,0.02034756899132,0.0221385879590794,0.036747568075431,0.0239459980378795,0.0286834783532608,0.0174494007322525,0.0126783365969055,0.0217250605855692,0.0348862006063542,0.0318931623135901,0.0169369008840161,0.0415179244358552,0.0157079922415929,0.0275522225858257,0,0.0190368523213501,0.0168183788741734,0,0,0.0222192011081959,0.0304644908684046,0.0304332089138105,0.0343950976839826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200831,0.0192543438491028,0.0371661134650304,0.0368967759700333,0.0307455358545422,0.0341025619230943,0.0210042963107503,0.0260939548730557,0.0381184625859476,0.0263823786286289,0.0417661889411517,0.020698770278595,0.0175218250924052,0.0183106757100733,0.0376144621465382,0.0352989838396219,0.0150467748628066,0.0358907649727781,0.0242045566870729,0.0243358830455061,0.0207113775174957,0.0162356946519962,0.022454519369005,0,0,0.0176388009652513,0.0509960682220661,0,0.0282774444686369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200901,0.0210826169568438,0.0359609252792507,0.0385418690217518,0.0376926939292788,0.0525747937044765,0.0210757868380945,0.0224765366377825,0.0359678455530406,0.0329680457619926,0.0351883143082969,0.0158171539096102,0.0194043746649079,0.0134327272417389,0.0355717762722288,0.0354355823248559,0.0148145320327391,0.0362706495392536,0.0235841026755863,0.0192785388996747,0,0.0182644642028423,0.0207520607700319,0,0,0.0191520851775181,0.0220227641828822,0.0281942357472984,0.0293566583338213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200902,0.0157670821722634,0.0343564403004488,0.0361197405476172,0.030213687551111,0.064499340608083,0.0207178188539123,0.0219858592898767,0.0478410013849548,0.0426426467982694,0.0414161454904814,0.015950224260103,0.00908438128703376,0.014200779802755,0.0287867855701049,0.0363798938726516,0.0183314662326221,0.033749360963608,0.0256826852562671,0.0198860181621087,0,0.017063003695313,0.0227411312473308,0,0,0.019519091631471,0.0362532842590091,0.0294663751506506,0.0334145389292465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200903,0.0149498019681742,0.0309076389164946,0.0521166425954843,0.025245286898652,0.0555620424124508,0.0214741096140292,0.019998635626651,0.0490728065537869,0.0432695439194964,0.0381990238785725,0.0132318945988703,0.0202400297473905,0.0225283280705018,0.0279916479369697,0.0409098153026132,0.0186450568101296,0.0242600412443915,0.0252705262490143,0.0199966710124146,0,0.0178132025139507,0.0200187806160641,0,0,0.0259442274452561,0.0386932885300855,0.0293443147373144,0.03831890820907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200904,0.0182541928509177,0.0286365896097531,0.0485518327532117,0.0312005933436829,0.0534235568462949,0.0198818561505975,0.0210690961900957,0.0308270763443592,0.0330863332095246,0.0383366204937639,0.0173207208567271,0.0209802304851734,0.0223961454886636,0.0259059129061468,0.0455844644296989,0.0163686144883134,0.0314409338299158,0.0267787569728199,0.0193231220127027,0,0.0164778896640535,0.0197381695496629,0,0,0.0256405096955395,0.038707793421195,0.0337697951135705,0.0308672216459202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200907,0.0202199654846478,0.027538532304006,0.0295280975714675,0.0268258149014797,0.0475240867851258,0.0213640788108173,0.0280768776463498,0.0465943256540904,0.0264266026197446,0.0357798163868352,0.0110737615009995,0.0119089250454724,0.0245912325505894,0.0261203085341756,0.0319894602712419,0.0191973984198131,0.045054681795248,0.0267254640275867,0.0242803483062418,0,0.0298911182554695,0.0193978854790743,0,0,0.0245943017371638,0.0240652028803479,0.0383497192566259,0.0331942927622002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200908,0.019911560660928,0.0359911213506953,0.0330833215631282,0.0263682390818012,0.0484984184745953,0.0181245551255687,0.031080808928117,0.0531196268889476,0.0304726615962641,0.0402563182377594,0.0155602468439547,0.0118926753422725,0.021729554801039,0.026497017800688,0.0345360586770377,0.018356121359789,0.0285201568704968,0.0283936584206565,0.0206641246333374,0,0.0127298914964358,0.0203623496120128,0,0,0.0266044294352042,0.0368612608210536,0.0430186020885016,0.02943337579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200909,0.0221990866200025,0.0355365155804033,0.0267934417193129,0.0269976693750787,0.0504052971698816,0.0171412500409151,0.014394572681929,0.0461694630310333,0.0341719093236579,0.0422405688459636,0.0148453789016753,0.00980705352951527,0.0272845835225482,0.0253059180557549,0.0338464526250416,0.0175391186376935,0.0413267125833921,0.0302915325518421,0.0204405994810596,0,0.012506838234831,0.0185204841147039,0,0,0.0215661632364419,0.0379324271013047,0.020327849935275,0.0299045621177552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200910,0.0251890831205125,0.0205371202835346,0.0282959237144103,0.0193824492488708,0.0459046736401462,0.0151127302049388,0.0155779497504912,0.0423111722568545,0.0244282825507836,0.0310324383073172,0.0176694201861818,0.00912827825909443,0.0259297414782864,0.0177510217071204,0.0305440850319927,0.0156060398953685,0.0250434960448107,0.0257894336727807,0.0196618768231081,0,0.0132493243682761,0.0205907191094269,0,0,0.020033848378012,0.0372124563816586,0.0174959374338977,0.0316490709449784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200911,0.0256144274749616,0.0358289411662581,0.0280342635126853,0.0195891066398666,0.0496021908025786,0.0160828689117882,0.0152013891390215,0.0408836101019114,0.0271947745001205,0.0261785076597538,0.0127789514213505,0.0102815493888865,0.0279149302647297,0.0206271163345222,0.0340661503082201,0.0156817489048808,0.0423028720841995,0.0295962790909165,0.0174145826640497,0,0.0127102294364867,0.0205521733326013,0,0,0.0139531606362284,0.0479341852539627,0.0172639892108277,0.0309062459572494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200914,0.0280600557565006,0.0375493470016192,0.0290342477135377,0.0199435855660176,0.0622441102115561,0.0166804961129318,0.0202212719749038,0.045698799650284,0.0241491291627674,0.036501035773476,0.0120099477668218,0.00620864492377004,0.0278477543082005,0.0217015851002412,0.0320387876950334,0.0156073552896401,0.0289140343728755,0.0257433812277636,0.0171445406231993,0,0.0125261528785611,0.02035987329772,0,0,0.0163305271527843,0.0451036515289849,0.0232072935028196,0.0499672843605978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200915,0.0200449046280813,0.0292028158364573,0.0298015542753877,0.019761388275752,0.0623393772964881,0.0181436835973663,0.0185059282964547,0.028355357173041,0.023302355119182,0.0354741118917475,0.00927818350494334,0.011141548100224,0.0252528519650791,0.0216874202494633,0.0282672357251442,0.015169251594367,0.0278981630567706,0.0284306546004861,0.0223904010430849,0,0.0115861988861483,0.0197346040223726,0,0,0.0151816098609046,0.0458859472176387,0.0172883108138124,0.0319282925116205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200916,0.0327482376840216,0.0268869307490627,0.0326382845778416,0.0213979300375664,0.041590770727526,0.0175432156358993,0.0180481780691308,0.0277978748832471,0.0192859151485406,0.0392108432174685,0.00933150265061289,0.0112360708530912,0.0257505073963683,0.0183582044529567,0.0291660316718022,0.0154898898370874,0.0264789978766961,0.0263450471742436,0.0211752368279959,0,0.0130845331843519,0.0203764071235928,0,0,0.0269248154695943,0.0476487117275906,0.0179840310184675,0.0284831110416611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200917,0.0141581548902468,0.0168312340353685,0.0311998673854814,0.0224795160024795,0.0327569661648846,0.0190519634468614,0.01760277278976,0.0248767393274439,0.0196386381424765,0.0458440927797226,0.0124969875491449,0.0188700922682619,0.0258634650014298,0.0196061125556958,0.0306575624289952,0.0148740139712224,0.0297822933008685,0.0260932855941037,0.0206897501484282,0,0.0144431428502565,0.0313205505419315,0,0,0.0240475726146201,0.0506225053847301,0.0180888034143224,0.02868079397887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200918,0.0449182581431571,0.0333375884518861,0.0372088506306001,0.0171599738066852,0.0514659181325655,0.0147124892394687,0.0191008501640421,0.0262842441889194,0.0302224309958343,0.0360942832780248,0.0124440548729573,0.0159179938443643,0.026293937281423,0.0200910607250169,0.0313085361503842,0.0155750782922294,0.0292883320468307,0.0269705527595349,0.0224915407089614,0,0.00654698343365218,0.0201127690331387,0,0,0.017171746808551,0.0406928942011108,0.0187955765975572,0.0258820465627063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200921,0.0316397572252966,0.0313068895453423,0.0445083980065058,0.0184142688171196,0.0432490731888401,0.0217789686425063,0.026847481755632,0.0228256537123461,0.0298275549776027,0.0352182643078979,0.0107378786628678,0.0100504838044364,0.0255577809355559,0.0352729677117897,0.0302850908307721,0.0156888003555906,0.0319042633861598,0.0199368075782763,0.0211923122253331,0,0.0155248475350266,0.0264004531681146,0,0,0.0138912809028763,0.0314263022895501,0.0273721839740191,0.0286632847998885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200922,0.0456419023311544,0.0307474808602762,0.0455478193858286,0.0153168818786341,0.0471556512571361,0.0144402444722375,0.0257250124390538,0.0226039728661819,0.0302410996677316,0.0446254114661033,0.0106278212691008,0.0119617840722322,0.0282153961546588,0.0282560120967622,0.0315603287767978,0.0160402136671551,0.027949991462602,0.0211265081700502,0.0186891497362531,0,0.0147639235179941,0.0267144631484256,0,0,0.0118853572141727,0.0398343218483969,0.0320875368304965,0.026567030130174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200923,0.0126429559030271,0.0314482925872633,0.0448043063278246,0.0197845944991366,0.0474445014919614,0.0216020432524992,0.0264435736540162,0.0250442030600462,0.029772292811321,0.0370437514196174,0.011718638012656,0.0083870469322121,0.0293424289431281,0.0276024394274402,0.0305750188393894,0.0152099786392358,0.0263272935431033,0.0148490584085677,0.0196063343285284,0,0.00911589188272803,0.02074052823261,0,0,0.0203111304988104,0.0302838849655318,0.0305145544669319,0.0297639769241789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200924,0.040730960881696,0.0355747836207299,0.0470675279987074,0.0251195676234482,0.0528578257730702,0.0410152262641539,0.0337204742579145,0.0219856673645446,0.035563802601587,0.0437129208727638,0.0247136424742603,0.0104241814365184,0.0358391143248236,0.0226726365183038,0.0685165050918249,0.0160340521690379,0.0259441425774508,0.0148050630576584,0.0198298827284834,0,0.00849594384721733,0.0209151586625424,0,0,0.0244142124728805,0.0294517920489118,0.0306294559820528,0.0283947543246172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200925,0.0140246534313872,0.0335777890060755,0.0359508591703002,0.0235179487546367,0.0535226610688148,0.0330244729386805,0.0339396219651476,0.0197495103311139,0.035773638679938,0.0336712749456856,0.0240396149959021,0.00966308267631165,0.02512214885167,0.0281075832386363,0.0319539959829738,0.0165750006926073,0.025533446875418,0.014437418488484,0.0159408578359304,0,0.00862275377971299,0.025841158675687,0,0,0.0305493826721309,0.028524019917078,0.0275070824371687,0.0307157431420431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200928,0.0170567123755645,0.0377225683992759,0.0501529875087735,0.0274092209465905,0.0394708224974294,0.0581050108233587,0.026034097697495,0.016333344974455,0.0314488309297927,0.0390386628777188,0.0242947097716947,0.00801894376180967,0.0243113539671249,0.0279689865517468,0.0330745365591132,0.0171663855385081,0.0718512353268569,0.0120791084437181,0.0203341991841045,0,0.009929168829891,0.019534123115837,0,0,0.0267020699243745,0.0292849990763359,0.0255536603062565,0.0267794533662373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200929,0.0156271069094403,0.0304512096229112,0.0354538835418245,0.0268661786022025,0.0488315311728201,0.0290951928983937,0.0180970171824569,0.0219706792748776,0.0339889346680346,0.0446843015344057,0.0241767446669579,0.00909295079178925,0.0272740898743375,0.0319466026898983,0.0334122909166109,0.0118070239196071,0.0706027449289085,0.0187806246417647,0.0190514300573777,0,0.0113839830931582,0.0166732577518166,0,0,0.0370652378352474,0.0479518802954732,0.018804428471335,0.0277414613987198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200930,0.0147936359284551,0.034765933485851,0.0381390129260333,0.0258020317075484,0.0469183896939888,0.0209360593547305,0.0177997979382426,0.0233567372240254,0.0248720121316002,0.0526820552478572,0.0136837182450794,0.0105291226744981,0.0304934454859714,0.0336635462055175,0.0468243891406549,0.0110947524068664,0.0716039192820563,0.0135683525242388,0.0201400646746179,0,0.0151792316092841,0.0229399650110373,0,0,0.0501486764226862,0.0318280183607751,0.0110829749087642,0.0206441799236938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201009,0,0.0148534071981146,0,0,0,0.0193816292703199,0,0,0,0,0.0112852921419599,0,0,0,0,0,0,0,0.0189930052661147,0,0,0,0,0,0.0162230656399028,0,0,0,0,0,0,0,0,0,0,0,0.0131912479822737,0,0,0,0,0,0.0237654205029719,0,0,0,0.0235134151425359,0.0126011485607327,0.0132814497991915,0.0228981970148278,0.0116483509024464,0.00897688503779884,0.0208433015345903,0.0234681523991005,0.0155758933699918,0.0194678482306066,0.0130286203937078,0.0278655205834403,0.0260121163499492,0.0112398865013496,0.0228660767293293,0.0167995561404799,0.023060044594192,0.0184885328879906,0,0,0,0,0
20201012,0.0136645067768521,0.0363121176661097,0.0295676906094211,0.0224284962434533,0.041122153951621,0.0312494151304614,0.0236652943944102,0.0164881880138388,0.0360276389888321,0.0261223584500952,0.0237277995917063,0.00801585359717311,0.026543229840805,0.0474864589934928,0.0422682531020864,0.0142970074125406,0.0696053238699278,0.0326056854232578,0.0219370858523965,0,0.018451036008695,0.0212116337651842,0,0,0.0304828529619435,0.0412013336235718,0.0144644277405435,0.0185106255664882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201013,0,0,0,0,0.0426655286354979,0,0.0393091644674059,0,0,0.047187025495484,0,0,0,0,0.0380113523657823,0,0.0251819009470639,0,0.0134394585414083,0,0,0,0,0,0.0351704634134159,0,0,0.026174536139639,0.0312767995980075,0.0239310556242457,0.0194121848380213,0.0224949501794552,0.0189685601073287,0.0205341916422126,0.0281529746842202,0.0135265970908741,0.0159347937010702,0.0544701466347175,0.0375899509208104,0.0294793987209581,0.0244254420990543,0.023846085576453,0.0293801446306406,0.0269975637805694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204505780616345,0,0,0,0
20201014,0.0163896412760466,0.0338682885817386,0.0389566277717165,0.0230391781926154,0.0475476429961041,0.0324677990413999,0.0694747359544228,0.0179554445516984,0.0263026072158841,0.0412770027519003,0.0161392756803751,0.0144003262191201,0.0329808169512614,0.037202158459294,0.0258883846088995,0.015960969392141,0.0230359946605994,0.0192634266923521,0.0175325464490283,0,0.0183610268937948,0.0221223429563586,0,0,0.0393695676341851,0.038802369508584,0.0162233394987327,0.0203593879350383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201015,0.019145177804016,0.0306602119117203,0.0405131102385471,0.0210195406432884,0.0256202736196172,0.022905552791862,0.0193297636207482,0.0192007208029831,0.0147032326568178,0.0204698600773355,0.0180035449111793,0.0190560737771122,0.0284863464973061,0.0243188864954232,0.0460084775632121,0.0130637657305973,0.0216712776985524,0.0272403099489332,0.012575550825132,0,0.0143905466313706,0.0204220108900483,0,0,0.0246356410362438,0.0435493096499396,0.0154986684277044,0.0172276065911685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201016,0.0189609787454269,0.0269734919774347,0.0316498933613615,0.0220952837094784,0.0260476454553038,0.0217560462646747,0.0126728521344143,0.0180463877002648,0.0112640623384938,0.0179554585299102,0.0186600202353272,0.017447874032356,0.0164227868057953,0.0250753678821603,0.0452562207230393,0.0152974774309263,0.028598168149075,0.0129928262419278,0.013432564370616,0,0.0159358769195304,0.015084451907245,0,0,0.0178028043112305,0.0436362277647834,0.00737713424198227,0.0223099488462496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201019,0.0222972864726455,0.0267721297695709,0.0330966976836257,0.0239636504949465,0.0288006687122304,0.0481503866689846,0.0313249330759999,0.013119222489305,0.0139492878381696,0.0190681221228381,0.0194751183466099,0.0179896368182966,0.017651140244476,0.0258044655193177,0.0457622398719304,0.0123915444781103,0.0311827544600149,0.013481799968471,0.0137297047187069,0,0.0152975482928717,0.0152179376806265,0,0,0.0229930348832515,0.0387867359084995,0.0159369452644523,0.0230935750566403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201020,0.0236437944283399,0.0377463575910862,0.0267439970406212,0.0241792467295691,0.0299491716270938,0.0140094870272982,0.0271990210578421,0.0163011986602675,0.0241723209458981,0.0178085329610534,0.0151608171411171,0.0176056946376813,0.0318027155417762,0.0236538695643667,0.0431652101067191,0.0117994242788366,0.0222561843532581,0.0284784907742591,0.0146850495711416,0,0.0189708485949135,0.0239788643305331,0,0,0.0199543143963833,0.0369059905343498,0.0157657699445626,0.0263069046032274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201021,0.0244342243530743,0.0334274747545678,0.030892400569522,0.0252951816259154,0.0276608381815875,0.013484638689654,0.0273614248177018,0.0192886253804164,0.0194212584048969,0.0158855501939645,0.0165420429884016,0.0163729416758909,0.0228923056182936,0.0125767496559761,0.0436791100221606,0.01079367176747,0.0224671855277921,0.0230735318688791,0.0165312409026525,0,0.0094477921351782,0.0125896591635575,0,0,0.0213841132663655,0.0287756496831965,0.00952242912291172,0.0162937437878126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201022,0.0257252356930577,0.0372264778347638,0.0288631868245741,0.0281843277733261,0.0301224472432126,0.0169087257676425,0.0305786808013354,0.0142137686090982,0.0201541664783948,0.0250121298097511,0.0132166201358322,0.0159939228383064,0.017257187555961,0.0124352280331616,0.0425955977481715,0.0108821166800332,0.0225029025706053,0.0155143150297922,0.0168905593548712,0,0.0103252569848663,0.0188434578004427,0,0,0.0188729680864345,0.0257928691296744,0.0116882961060893,0.00867194960469644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201023,0.0230718390473781,0.0330858214191212,0.0291247706288012,0.017556483531618,0.0256669192294271,0.0261666687989043,0.0250242750203603,0.0185787103384843,0.0419088469074717,0.0162395660323679,0.00905492502782793,0.0173435770442272,0.0259494591611016,0.010328738291091,0.0449081269038209,0.0117097054208857,0.0279338931257482,0.0176235185236923,0.0122478347658843,0,0.0248388564857195,0.0144133029860113,0,0,0.0334948906267875,0.020072286891764,0.0130496094113194,0.020885950948914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201026,0,0,0,0,0.0112181517863889,0,0.0237205834317777,0,0,0.0252125988949557,0,0,0,0,0.0370856976783621,0,0.025011078863763,0,0.0134404885911496,0,0,0,0,0,0.0205441079739222,0,0,0.0207230504999891,0.0171093669137614,0.0498132649560643,0.0150212990110192,0.0101335453732906,0.0188547520706543,0.0285996017826336,0.0219223871230901,0.0155535251910633,0.0125072976086595,0.031155490373216,0.0140092546586362,0.0251719639939079,0.0163112460994688,0.0255225428927884,0.0228938872820945,0.0210560429189154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262480388315034,0,0,0
20201027,0.0238596932952868,0.0337166767511052,0.0284721679067152,0.0243738763716904,0.0211734881199605,0.0177404397128409,0.0296260626838071,0.0146658245234766,0.03724573947819,0.0152958644315453,0.00893694415861977,0.0176109430232119,0.0186224235221029,0.0118926360220144,0.0374524300230424,0.0111836456915119,0.0314457754628408,0.0178037475043677,0.0123461240015915,0,0.00572174859892877,0.0141446978457252,0,0,0.0200823943489376,0.0263379702915115,0.0108060033416498,0.0214562565213493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201028,0.0256730337718473,0.0332574782920342,0.0269241717305625,0.0211830806621307,0.0165183180279299,0.0181457765529886,0.0402270662060132,0.0134947708689975,0.0312815704077216,0.0136485423034269,0.00937003329529768,0.0176120196272894,0.0161349157627698,0.0224241373084907,0.0404174913402102,0.0110601072910949,0.0119637383579608,0.0325539958311824,0.0126838409361043,0,0.00599661179192094,0.0138228342731874,0,0,0.017533280278338,0.0188271811536594,0.0192833080544256,0.025603463575694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
